# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     2.86884080066859E-11   2.86884080066859E-11
    1      1      0     7.53926877674762E-01   7.53926877674762E-01
    2      1      1     4.17419722232811E-05   8.34839444465622E-05
    3      1      2     1.41120808713277E-07   4.23362426139831E-07
    3      2      1     1.05690477169439E-05   3.17071431508318E-05
    4      2      2     6.14893767225772E-02   2.45957506890309E-01
    6      3      3     1.57720139254126E-14   9.46320835524758E-14
    7      3      4     3.74641825616626E-11   2.62249277931638E-10
    7      4      3     9.91257325256308E-11   6.93880127679416E-10
    9      4      5     1.56544433206312E-17   1.40889989885681E-16
   10      5      5     2.01416382998418E-20   2.01416382998418E-19
   11      5      6     4.11048269251256E-17   4.52153096176382E-16
   12      6      6     5.05245868227600E-16   6.06295041873120E-15
   13      6      7     6.99775175554270E-18   9.09707728220551E-17
   14      6      8     4.19308586306701E-19   5.87032020829381E-18
