# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     1.13522396740555E-11   1.13522396740555E-11
    1      1      0     7.49905728093367E-01   7.49905728093367E-01
    2      1      1     2.15330421784598E-05   4.30660843569197E-05
    3      1      2     7.11545728885472E-08   2.13463718665642E-07
    3      2      1     8.05874611209506E-06   2.41762383362852E-05
    4      2      2     6.25067034398426E-02   2.50026813759370E-01
    6      3      3     8.40065010902346E-15   5.04039006541408E-14
    7      3      4     2.42078014925098E-11   1.69454610447568E-10
    7      4      3     3.11424147111509E-10   2.17996902978056E-09
    9      4      5     4.93311347958754E-18   4.43980213162878E-17
   11      5      6     2.68104204276954E-16   2.94914624704649E-15
   12      6      6     6.48418871199546E-16   7.78102645439455E-15
   13      6      7     1.33872640001453E-17   1.74034432001889E-16
   14      6      8     1.17787006417689E-18   1.64901808984765E-17
