# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     6.53481365712065E-12   6.53481365712065E-12
    1      1      0     7.47814156508978E-01   7.47814156508978E-01
    2      1      1     1.46715268175162E-05   2.93430536350324E-05
    3      1      2     4.76255573205347E-08   1.42876671961604E-07
    3      2      1     7.01691008575965E-06   2.10507302572789E-05
    4      2      2     6.30338257574434E-02   2.52135303029774E-01
    6      3      3     5.82849202341024E-15   3.49709521404614E-14
    7      3      4     1.84662671033609E-11   1.29263869723527E-10
    7      4      3     5.23547772380344E-10   3.66483440666241E-09
    9      4      5     2.48608319720263E-18   2.23747487748237E-17
   11      5      6     5.82305257000644E-16   6.40535782700708E-15
   12      6      6     7.53304666321617E-16   9.03965599585940E-15
   13      6      7     1.94783209624130E-17   2.53218172511369E-16
   14      6      8     2.15219439511670E-18   3.01307215316338E-17
