# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     1.49138824225049E-10   1.49138824225049E-10
    1      1      0     7.62672777442580E-01   7.62672777442580E-01
    2      1      1     1.37201147855295E-04   2.74402295710590E-04
    3      1      2     4.67718176888108E-07   1.40315453066432E-06
    3      2      1     1.77272722232645E-05   5.31818166697934E-05
    4      2      2     5.92495585745478E-02   2.36998234298191E-01
    6      3      3     4.89827238214737E-14   2.93896342928842E-13
    7      3      4     1.13646885442297E-10   7.95528198096080E-10
    7      4      3     6.76459428774252E-12   4.73521600141976E-11
    9      4      5     1.70648682984330E-16   1.53583814685897E-15
   10      5      5     2.03274735504407E-19   2.03274735504407E-18
   11      5      6     1.36119469033724E-18   1.49731415937097E-17
   12      6      6     3.45336924039123E-16   4.14404308846948E-15
   13      6      7     2.60623646674727E-18   3.38810740677145E-17
   14      6      8     8.34868361903257E-20   1.16881570666456E-18
