# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     1.01696408127308E-11   1.01696408127308E-11
    1      1      0     7.49478718126217E-01   7.49478718126217E-01
    2      1      1     1.99434082319846E-05   3.98868164639693E-05
    3      1      2     6.56848627555475E-08   1.97054588266642E-07
    3      2      1     7.82829671693495E-06   2.34848901508048E-05
    4      2      2     6.26144276253510E-02   2.50457710501404E-01
    6      3      3     7.80860712253032E-15   4.68516427351819E-14
    7      3      4     2.29943759438625E-11   1.60960631607038E-10
    7      4      3     3.48569175616787E-10   2.43998422931751E-09
    9      4      5     4.31272321744846E-18   3.88145089570361E-17
   11      5      6     3.18193536128426E-16   3.50012889741268E-15
   12      6      6     6.67906878051914E-16   8.01488253662297E-15
   13      6      7     1.44348891991734E-17   1.87653559589254E-16
   14      6      8     1.32935487613717E-18   1.86109682659204E-17
