# time[s], T9[GK], density[g/cm^3], Ye 
# 
5.304517024878862230e+00 5.790321299774816133e+00 3.908594630462583659e-03 8.343346788662415747e-01
5.573526101716886672e+00 5.648856822802224897e+00 3.629061629002769407e-03 8.343346788662415747e-01
5.856177491904428045e+00 5.510848492252097053e+00 3.369520135052110101e-03 8.343346788662415747e-01
6.153163040920136773e+00 5.376211870332350706e+00 3.128540405537688467e-03 8.343346788662415747e-01
6.465209679946537946e+00 5.244864582167188871e+00 2.904794949067891589e-03 8.343346788662415747e-01
6.793081205178639337e+00 5.116726265397581130e+00 2.697051213145560886e-03 8.343346788662415747e-01
7.137580147366985095e+00 4.991718521013079446e+00 2.504164794373557948e-03 8.343346788662415747e-01
7.499549736171244874e+00 4.869764865384855312e+00 2.325073134249573681e-03 8.343346788662415747e-01
7.879875964132470045e+00 4.750790683470639486e+00 2.158789665822090104e-03 8.343346788662415747e-01
8.279489755315998067e+00 4.634723183162916094e+00 2.004398378962992614e-03 8.343346788662415747e-01
8.699369243933212204e+00 4.521491350752444127e+00 1.861048774318419191e-03 8.343346788662415747e-01
9.140542168519502297e+00 4.411025907479864117e+00 1.727951178140540870e-03 8.343346788662415747e-01
9.604088387528690873e+00 4.303259267148790812e+00 1.604372392190952850e-03 8.343346788662415747e-01
1.009114252250130583e+01 4.198125494774478383e+00 1.489631654752207254e-03 8.343346788662415747e-01
1.060289673527640275e+01 4.095560266242745051e+00 1.383096890497785645e-03 8.343346788662415747e-01
1.114060364604473108e+01 3.995500828954474226e+00 1.284181228562071954e-03 8.343346788662415747e-01
1.170557939938568026e+01 3.897885963431626966e+00 1.192339769629345222e-03 8.343346788662415747e-01
1.229920688579286114e+01 3.802655945861253883e+00 1.107066584232539817e-03 8.343346788662415747e-01
1.292293912657355115e+01 3.709752511554612830e+00 1.027891925726252126e-03 8.343346788662415747e-01
1.357830283040725305e+01 3.619118819299013801e+00 9.543796425810025050e-04 8.343346788662415747e-01
1.426690213026875220e+01 3.530699416580600491e+00 8.861247757438043323e-04 8.343346788662415747e-01
1.499042250986253677e+01 3.444440205656772669e+00 8.227513278295458827e-04 8.343346788662415747e-01
1.575063492917928976e+01 3.360288410457506814e+00 7.639101918542810744e-04 8.343346788662415747e-01
1.654940015927259367e+01 3.278192544295310817e+00 7.092772281003768223e-04 8.343346788662415747e-01
1.738867333686611971e+01 3.198102378364065412e+00 6.585514785195017507e-04 8.343346788662415747e-01
1.827050874993939544e+01 3.119968911007485080e+00 6.114535088370929867e-04 8.343346788662415747e-01
1.919706486600624729e+01 3.043744337738367722e+00 5.677238692253899202e-04 8.343346788662415747e-01
2.017060961539310426e+01 2.969382021990329523e+00 5.271216650653307934e-04 8.343346788662415747e-01
2.119352594244947596e+01 2.896836466584101544e+00 4.894232299240106098e-04 8.343346788662415747e-01
2.226831763827804522e+01 2.826063285890935806e+00 4.544208934375012035e-04 8.343346788662415747e-01
2.339761546926121838e+01 2.757019178676100246e+00 4.219218373116425075e-04 8.343346788662415747e-01
2.458418361638500826e+01 2.689661901605829630e+00 3.917470331388173892e-04 8.343346788662415747e-01
2.583092644112147340e+01 2.623950243401548921e+00 3.637302561794453757e-04 8.343346788662415747e-01
2.714089559443110389e+01 2.559843999625518673e+00 3.377171696753699650e-04 8.343346788662415747e-01
2.851729748628510919e+01 2.497303948082518321e+00 3.135644746508934677e-04 8.343346788662415747e-01
2.996350113399157777e+01 2.436291824822481189e+00 2.911391205179272271e-04 8.343346788662415747e-01
3.148304640853506697e+01 2.376770300729420526e+00 2.703175721367091105e-04 8.343346788662415747e-01
3.307965269911476724e+01 2.318702958682312687e+00 2.509851292945201417e-04 8.343346788662415747e-01
3.475722801708908349e+01 2.262054271273973516e+00 2.330352948535991179e-04 8.343346788662415747e-01
3.651987856161048285e+01 2.206789579074279750e+00 2.163691880875492262e-04 8.343346788662415747e-01
3.837191877036446641e+01 2.152875069424452281e+00 2.008949999744733613e-04 8.343346788662415747e-01
4.031788188001345929e+01 2.100277755749423658e+00 1.865274874461950053e-04 8.343346788662415747e-01
4.236253102219521338e+01 2.048965457375615085e+00 1.731875038075175082e-04 8.343346788662415747e-01
4.451087088223422228e+01 1.998906779841811421e+00 1.608015627387406098e-04 8.343346788662415747e-01
4.676815994910450058e+01 1.950071095691039869e+00 1.493014334796291575e-04 8.343346788662415747e-01
4.913992338662669113e+01 1.902428525731747699e+00 1.386237649648273940e-04 8.343346788662415747e-01
5.163196655740519958e+01 1.855949920756779337e+00 1.287097368401733395e-04 8.343346788662415747e-01
5.425038923260748192e+01 1.810606843708983948e+00 1.195047354374624072e-04 8.343346788662415747e-01
5.700160052236680031e+01 1.766371552282539836e+00 1.109580529226933312e-04 8.343346788662415747e-01
5.989233456335367833e+01 1.723216981949347693e+00 1.030226079604853984e-04 8.343346788662415747e-01
6.292966700191433915e+01 1.681116729400109699e+00 9.565468635588453760e-05 8.343346788662415747e-01
6.612103231312204343e+01 1.640045036389964350e+00 8.881370024482479009e-05 8.343346788662415747e-01
6.947424199813316648e+01 1.599976773978788236e+00 8.246196450669075100e-05 8.343346788662415747e-01
7.299750370438927405e+01 1.560887427156530505e+00 7.656448916730005760e-05 8.343346788662415747e-01
7.669944131546641586e+01 1.522753079844166413e+00 7.108878664870968075e-05 8.343346788662415747e-01
8.058911605974476799e+01 1.485550400261095083e+00 6.600469280403840856e-05 8.343346788662415747e-01
8.467604868956688335e+01 1.449256626650029078e+00 6.128420075143526909e-05 8.343346788662415747e-01
8.897024278517207563e+01 1.413849553350645660e+00 5.690130659183114943e-05 8.343346788662415747e-01
9.348220924044809976e+01 1.379307517213469891e+00 5.283186616057385028e-05 8.343346788662415747e-01
9.822299199043395390e+01 1.345609384345686887e+00 4.905346202383162085e-05 8.343346788662415747e-01
1.032041950435467470e+02 1.312734537180767713e+00 4.554527998708410053e-05 8.343346788662415747e-01
1.084380108846995370e+02 1.280662861864001911e+00 4.228799443542015553e-05 8.343346788662415747e-01
1.139372503188326533e+02 1.249374735946212622e+00 3.926366187401308266e-05 8.343346788662415747e-01
1.197153738279060207e+02 1.218851016378133423e+00 3.645562208231759314e-05 8.343346788662415747e-01
1.257865245181047698e+02 1.189073027798095650e+00 3.384840633747355473e-05 8.343346788662415747e-01
1.321655627379041107e+02 1.160022551105858835e+00 3.142765220134421001e-05 8.343346788662415747e-01
1.388681024517271965e+02 1.131681812315598279e+00 2.918002440177444988e-05 8.343346788662415747e-01
1.459105494582274503e+02 1.104033471681228340e+00 2.709314137222545264e-05 8.343346788662415747e-01
1.533101415467424999e+02 1.077060613087406526e+00 2.515550704511259101e-05 8.343346788662415747e-01
1.610849906902112423e+02 1.050746733699727598e+00 2.335644752311469104e-05 8.343346788662415747e-01
1.692541273778299740e+02 1.025075733867771177e+00 2.168605227959406062e-05 8.343346788662415747e-01
1.778375471959567165e+02 1.000031907274842702e+00 2.013511956421753835e-05 8.343346788662415747e-01
1.868562597712858349e+02 9.755999313283544305e-01 1.869510571303139679e-05 8.343346788662415747e-01
1.963323401960870171e+02 9.517648577849870950e-01 1.735807808375442693e-05 8.343346788662415747e-01
2.062889830613825666e+02 9.285121036048894494e-01 1.611667135702219350e-05 8.343346788662415747e-01
2.167505592303204480e+02 9.058274420293226381e-01 1.496404696285812156e-05 8.343346788662415747e-01
2.277426754907079953e+02 8.836969938762848642e-01 1.389385540886259982e-05 8.343346788662415747e-01
2.392922372327170137e+02 8.621072190487948372e-01 1.290020130259670636e-05 8.343346788662415747e-01
2.514275143051757482e+02 8.410449082506397112e-01 1.197761087547842375e-05 8.343346788662415747e-01
2.641782102116439432e+02 8.204971749045189000e-01 1.112100182928938085e-05 8.343346788662415747e-01
2.775755348156455966e+02 8.004514472676312886e-01 1.032565533918447443e-05 8.343346788662415747e-01
