# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     3.18398971864988E-10   3.18398971864988E-10
    1      1      0     7.67823433183962E-01   7.67823433183962E-01
    2      1      1     2.36330994817327E-04   4.72661989634653E-04
    3      1      2     7.97706464608166E-07   2.39311939382450E-06
    3      2      1     2.23198254751911E-05   6.69594764255734E-05
    4      2      2     5.79086375807799E-02   2.31634550323119E-01
    6      3      3     8.20835876570065E-14   4.92501525942039E-13
    7      3      4     2.25145365307907E-10   1.57601755715535E-09
    7      4      3     1.79211221953024E-12   1.25447855367117E-11
    9      4      5     6.01183955161949E-16   5.41065559645754E-15
   10      5      5     5.02194567331317E-19   5.02194567331317E-18
   11      5      6     2.89770772826538E-18   3.18747850109192E-17
   12      6      6     2.92202170982039E-16   3.50642605178447E-15
   13      6      7     1.84323720405589E-18   2.39620836527266E-17
   14      6      8     4.47093970623380E-20   6.25931558872733E-19
