# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     5.25132041653948E-11   5.25132041653948E-11
    1      1      0     7.56888333530770E-01   7.56888333530770E-01
    2      1      1     6.46519032411558E-05   1.29303806482312E-04
    3      1      2     2.20469240977912E-07   6.61407722933735E-07
    3      2      1     1.28007423749769E-05   3.84022271249308E-05
    4      2      2     6.07358245818477E-02   2.42943298327391E-01
    6      3      3     2.39186548846232E-14   1.43511929307739E-13
    7      3      4     5.27007505645739E-11   3.68905253952017E-10
    7      4      3     3.98497073821531E-11   2.78947951675072E-10
    9      4      5     3.53672655633964E-17   3.18305390070567E-16
   10      5      5     4.66674707920901E-20   4.66674707920901E-19
   11      5      6     8.10682046443581E-18   8.91750251087939E-17
   12      6      6     4.33900562891395E-16   5.20680675469674E-15
   13      6      7     4.67054492388644E-18   6.07170840105238E-17
   14      6      8     2.20412580379745E-19   3.08577612531643E-18
