# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     4.29810231878484E-11   4.29810231878484E-11
    1      1      0     7.55867232855590E-01   7.55867232855590E-01
    2      1      1     5.58978665923396E-05   1.11795733184679E-04
    3      1      2     1.90200146894671E-07   5.70600440684014E-07
    3      2      1     1.20063903314000E-05   3.60191709941999E-05
    4      2      2     6.09960952219814E-02   2.43984380887926E-01
    6      3      3     2.08261602088032E-14   1.24956961252819E-13
    7      3      4     4.66716460914737E-11   3.26701522640316E-10
    7      4      3     5.45777186041563E-11   3.82044030229094E-10
    9      4      5     2.67646463114377E-17   2.40881816802939E-16
   10      5      5     3.51728530297347E-20   3.51728530297347E-19
   11      5      6     1.43215860974753E-17   1.57537447072229E-16
   12      6      6     4.55915622265952E-16   5.47098746719142E-15
   13      6      7     5.33253273439534E-18   6.93229255471394E-17
   14      6      8     2.72461824837539E-19   3.81446554772554E-18
