# time[s], T9[GK], density[g/cm^3], Ye 
# 
4.913992338662669113e+01 1.902428525731747699e+00 2.115978055197895971e-04 8.343346788662415747e-01
5.163196655740519958e+01 1.855949920756779337e+00 1.964648548632370103e-04 8.343346788662415747e-01
5.425038923260748192e+01 1.810606843708983948e+00 1.824141753342658156e-04 8.343346788662415747e-01
5.700160052236680031e+01 1.766371552282539836e+00 1.693683655839798457e-04 8.343346788662415747e-01
5.989233456335367833e+01 1.723216981949347693e+00 1.572555598161354490e-04 8.343346788662415747e-01
6.292966700191433915e+01 1.681116729400109699e+00 1.460090318981340949e-04 8.343346788662415747e-01
6.612103231312204343e+01 1.640045036389964350e+00 1.355668277850162560e-04 8.343346788662415747e-01
6.947424199813316648e+01 1.599976773978788236e+00 1.258714242315793919e-04 8.343346788662415747e-01
7.299750370438927405e+01 1.560887427156530505e+00 1.168694119125605608e-04 8.343346788662415747e-01
7.669944131546641586e+01 1.522753079844166413e+00 1.085112012052775148e-04 8.343346788662415747e-01
8.058911605974476799e+01 1.485550400261095083e+00 1.007507490139662704e-04 8.343346788662415747e-01
8.467604868956688335e+01 1.449256626650029078e+00 9.354530513096491462e-05 8.343346788662415747e-01
8.897024278517207563e+01 1.413849553350645660e+00 8.685517673751777642e-05 8.343346788662415747e-01
9.348220924044809976e+01 1.379307517213469891e+00 8.064350974689730100e-05 8.343346788662415747e-01
9.822299199043395390e+01 1.345609384345686887e+00 7.487608578532471855e-05 8.343346788662415747e-01
1.032041950435467470e+02 1.312734537180767713e+00 6.952113369231188755e-05 8.343346788662415747e-01
1.084380108846995370e+02 1.280662861864001911e+00 6.454915450203174145e-05 8.343346788662415747e-01
1.139372503188326533e+02 1.249374735946212622e+00 5.993275894158688446e-05 8.343346788662415747e-01
1.197153738279060207e+02 1.218851016378133423e+00 5.564651655099988600e-05 8.343346788662415747e-01
1.257865245181047698e+02 1.189073027798095650e+00 5.166681559376777762e-05 8.343346788662415747e-01
1.321655627379041107e+02 1.160022551105858835e+00 4.797173298626617772e-05 8.343346788662415747e-01
1.388681024517271965e+02 1.131681812315598279e+00 4.454091352948035085e-05 8.343346788662415747e-01
1.459105494582274503e+02 1.104033471681228340e+00 4.135545777778367013e-05 8.343346788662415747e-01
1.533101415467424999e+02 1.077060613087406526e+00 3.839781792706310027e-05 8.343346788662415747e-01
1.610849906902112423e+02 1.050746733699727598e+00 3.565170114866781335e-05 8.343346788662415747e-01
1.692541273778299740e+02 1.025075733867771177e+00 3.310197983667386823e-05 8.343346788662415747e-01
1.778375471959567165e+02 1.000031907274842702e+00 3.073460827404327046e-05 8.343346788662415747e-01
1.868562597712858349e+02 9.755999313283544305e-01 2.853654525861153569e-05 8.343346788662415747e-01
1.963323401960870171e+02 9.517648577849870950e-01 2.649568226267345355e-05 8.343346788662415747e-01
2.062889830613825666e+02 9.285121036048894494e-01 2.460077673041717567e-05 8.343346788662415747e-01
2.167505592303204480e+02 9.058274420293226381e-01 2.284139014576066576e-05 8.343346788662415747e-01
2.277426754907079953e+02 8.836969938762848642e-01 2.120783052942271321e-05 8.343346788662415747e-01
2.392922372327170137e+02 8.621072190487948372e-01 1.969109904846100040e-05 8.343346788662415747e-01
2.514275143051757482e+02 8.410449082506397112e-01 1.828284044416377918e-05 8.343346788662415747e-01
2.641782102116439432e+02 8.204971749045189000e-01 1.697529700521598319e-05 8.343346788662415747e-01
2.775755348156455966e+02 8.004514472676312886e-01 1.576126583259009219e-05 8.343346788662415747e-01
2.916522807330147202e+02 7.808954607398934655e-01 1.463405916074637608e-05 8.343346788662415747e-01
3.064429035983424683e+02 7.618172503600761925e-01 1.358746751656253601e-05 8.343346788662415747e-01
3.219836064019941659e+02 7.432051434852684491e-01 1.261572551304530344e-05 8.343346788662415747e-01
3.383124281041274344e+02 7.250477526491898583e-01 1.171348008939099617e-05 8.343346788662415747e-01
3.554693367426101531e+02 7.073339685949855404e-01 1.087576102243834842e-05 8.343346788662415747e-01
3.734963272627393849e+02 6.900529534782372520e-01 1.009795354706910420e-05 8.343346788662415747e-01
3.924375243082203610e+02 6.731941342360332481e-01 9.375772934729716715e-06 8.343346788662415747e-01
4.123392902250082557e+02 6.567471961180360029e-01 8.705240890034016832e-06 8.343346788662415747e-01
4.332503385423638065e+02 6.407020763756017256e-01 8.082663635422699126e-06 8.343346788662415747e-01
4.552218532089046903e+02 6.250489581050747701e-01 7.504611563153344115e-06 8.343346788662415747e-01
4.783076138754976228e+02 6.097782642415001675e-01 6.967900342529785645e-06 8.343346788662415747e-01
5.025641275316463066e+02 5.948806516990780002e-01 6.469573378295655639e-06 8.343346788662415747e-01
5.280507668175828258e+02 5.803470056547733735e-01 6.006885523560134560e-06 8.343346788662415747e-01
5.548299153506109178e+02 5.661684339715831182e-01 5.577287957534844756e-06 8.343346788662415747e-01
5.829671204214145064e+02 5.523362617580489520e-01 5.178414144777530404e-06 8.343346788662415747e-01
6.125312534340839647e+02 5.388420260606899825e-01 4.808066798595889179e-06 8.343346788662415747e-01
6.435946784825692930e+02 5.256774706861047086e-01 4.464205776796422047e-06 8.343346788662415747e-01
6.762334294761938054e+02 5.128345411495732753e-01 4.144936843099282254e-06 8.343346788662415747e-01
7.105273962477594978e+02 5.003053797470750075e-01 3.848501232308975490e-06 8.343346788662415747e-01
7.465605200998037390e+02 4.880823207476984726e-01 3.573265961758084145e-06 8.343346788662415747e-01
7.844209992676217098e+02 4.761578857035108081e-01 3.317714835652636917e-06 8.343346788662415747e-01
8.242015048019893584e+02 4.645247788740088368e-01 3.080440092764305288e-06 8.343346788662415747e-01
8.659994073999849888e+02 4.531758827623584285e-01 2.860134651459010925e-06 8.343346788662415747e-01
9.099170157391275779e+02 4.421042537606894585e-01 2.655584909341874601e-06 8.343346788662415747e-01
9.560618268982143491e+02 4.313031179017783878e-01 2.465664057853657080e-06 8.343346788662415747e-01
1.004546789477787684e+03 4.207658667145264819e-01 2.289325874990770509e-06 8.343346788662415747e-01
1.055490580064301184e+03 4.104860531806894253e-01 2.125598961954497253e-06 8.343346788662415747e-01
1.109017893714653610e+03 4.004573877903928047e-01 1.973581391980841691e-06 8.343346788662415747e-01
1.165259749172143756e+03 3.906737346940125644e-01 1.832435741872747992e-06 8.343346788662415747e-01
1.224353809560886020e+03 3.811291079480725874e-01 1.701384478864872041e-06 8.343346788662415747e-01
1.286444719343687666e+03 3.718176678528570811e-01 1.579705677408312276e-06 8.343346788662415747e-01
1.351684458368128617e+03 3.627337173795008862e-01 1.466729042280304773e-06 8.343346788662415747e-01
1.420232713867452958e+03 3.538716986843708501e-01 1.361832216111262440e-06 8.343346788662415747e-01
1.492257271326833461e+03 3.452261897086021936e-01 1.264437350988295472e-06 8.343346788662415747e-01
1.567934425171697285e+03 3.367919008607162534e-01 1.174007925249198528e-06 8.343346788662415747e-01
1.647449410283397128e+03 3.285636717802817297e-01 1.090045787931397125e-06 8.343346788662415747e-01
1.730996855398402886e+03 3.205364681806474603e-01 1.012088414594621281e-06 8.343346788662415747e-01
1.818781259500845408e+03 3.127053787688076070e-01 9.397063594003073102e-07 8.343346788662415747e-01
1.911017492374429366e+03 3.050656122405209780e-01 8.725008894119932849e-07 8.343346788662415747e-01
2.007931320538963519e+03 2.976124943488408503e-01 8.101017880846640224e-07 8.343346788662415747e-01
2.109759959858804905e+03 2.903414650442658895e-01 7.521653158431133455e-07 8.343346788662415747e-01
2.216752656175846369e+03 2.832480756847600700e-01 6.983723165146799925e-07 8.343346788662415747e-01
2.329171295388287490e+03 2.763279863139342929e-01 6.484264591852159926e-07 8.343346788662415747e-01
2.447291044468427572e+03 2.695769630057268662e-01 6.020526057931721812e-07 8.343346788662415747e-01
2.571401024988559584e+03 2.629908752739548716e-01 5.589952954692947350e-07 8.343346788662415747e-01
2.701805020803486968e+03 2.565656935451550713e-01 5.190173372726034982e-07 8.343346788662415747e-01
2.838822221621933295e+03 2.502974866931644282e-01 4.818985035703931148e-07 8.343346788662415747e-01
2.982788004286796877e+03 2.441824196339358877e-01 4.474343168644718366e-07 8.343346788662415747e-01
3.134054753676679411e+03 2.382167509791136839e-01 4.154349233805681173e-07 8.343346788662415747e-01
3.292992725237935247e+03 2.323968307469357064e-01 3.857240472158390880e-07 8.343346788662415747e-01
3.459990951258485893e+03 2.267190981290615748e-01 3.581380192831576251e-07 8.343346788662415747e-01
3.635458193101720099e+03 2.211800793119584885e-01 3.325248757028917273e-07 8.343346788662415747e-01
3.819823941731182003e+03 2.157763853515146935e-01 3.087435206754763310e-07 8.343346788662415747e-01
4.013539468975128784e+03 2.105047100995773579e-01 2.866629492232578251e-07 8.343346788662415747e-01
4.217078932104030173e+03 2.053618281811488422e-01 2.661615255199214446e-07 8.343346788662415747e-01
4.430940534424800717e+03 2.003445930210012715e-01 2.471263128320041267e-07 8.343346788662415747e-01
4.655647744732417777e+03 1.954499349185045143e-01 2.294524513813345806e-07 8.343346788662415747e-01
4.891750578603911890e+03 1.906748591694872597e-01 2.130425807012061362e-07 8.343346788662415747e-01
5.139826944670843659e+03 1.860164442339838908e-01 1.978063033042059589e-07 8.343346788662415747e-01
5.400484059165573854e+03 1.814718399487459111e-01 1.836596867071938600e-07 8.343346788662415747e-01
5.674359932203758945e+03 1.770382657834225215e-01 1.705248010702160860e-07 8.343346788662415747e-01
5.962124929440929918e+03 1.727130091393464517e-01 1.583292899023431439e-07 8.343346788662415747e-01
6.264483412925771518e+03 1.684934236898809057e-01 1.470059714695576248e-07 8.343346788662415747e-01
6.582175465166237700e+03 1.643769277613152668e-01 1.364924687089663180e-07 8.343346788662415747e-01
6.915978700628701517e+03 1.603610027533160509e-01 1.267308656106265927e-07 8.343346788662415747e-01
7.266710169103916996e+03 1.564431915979696275e-01 1.176673881740970165e-07 8.343346788662415747e-01
7.635228355598897906e+03 1.526210972564708279e-01 1.092521081821810896e-07 8.343346788662415747e-01
8.022435281649643912e+03 1.488923812525403401e-01 1.014386681600410911e-07 8.343346788662415747e-01
8.429278713198178593e+03 1.452547622416724693e-01 9.418402600455459528e-08 8.343346788662415747e-01
8.856754480438206883e+03 1.417060146153368561e-01 8.744821787714421046e-08 8.343346788662415747e-01
9.305908915307440111e+03 1.382439671392825808e-01 8.119413805392741466e-08 8.343346788662415747e-01
9.777841412593146742e+03 1.348665016251088811e-01 7.538733452043565694e-08 8.343346788662415747e-01
1.027370712091940550e+04 1.315715516342921554e-01 6.999581918489468494e-08 8.343346788662415747e-01
1.079471977020313898e+04 1.283571012138739476e-01 6.498989166457861260e-08 8.343346788662415747e-01
1.134215464249931028e+04 1.252211836630388597e-01 6.034197567452946035e-08 8.343346788662415747e-01
1.191735169350746764e+04 1.221618803298249317e-01 5.602646711734758206e-08 8.343346788662415747e-01
1.252171883237959810e+04 1.191773194372335032e-01 5.201959303722627539e-08 8.343346788662415747e-01
1.315673536785778560e+04 1.162656749380173993e-01 4.829928066124254807e-08 8.343346788662415747e-01
1.382395562917660391e+04 1.134251653974479718e-01 4.484503580649028115e-08 8.343346788662415747e-01
1.452501277059268250e+04 1.106540529033790965e-01 4.163782998323583237e-08 8.343346788662415747e-01
1.526162276885485699e+04 1.079506420029368585e-01 3.865999557217286533e-08 8.343346788662415747e-01
1.603558862339816005e+04 1.053132786651899688e-01 3.589512849834338991e-08 8.343346788662415747e-01
1.684880476954353799e+04 1.027403492691616599e-01 3.332799786557682922e-08 8.343346788662415747e-01
1.770326171550509025e+04 1.002302796165659426e-01 3.094446205365038268e-08 8.343346788662415747e-01
1.860105091455451475e+04 9.778153396866455516e-02 2.873139081597316516e-08 8.343346788662415747e-01
1.954436988426891548e+04 9.539261410665410279e-02 2.667659294865043468e-08 8.343346788662415747e-01
2.053552758539217757e+04 9.306205841500862774e-02 2.476874913247666205e-08 8.343346788662415747e-01
2.157695007347521823e+04 9.078844098721855493e-02 2.299734957790402027e-08 8.343346788662415747e-01
2.267118643712947232e+04 8.857037075337630128e-02 2.135263612948713347e-08 8.343346788662415747e-01
2.382091503742829809e+04 8.640649062907597433e-02 1.982554851087453157e-08 8.343346788662415747e-01
2.502895006372774515e+04 8.429547668510808944e-02 1.840767441422618691e-08 8.343346788662415747e-01
2.629824842195523161e+04 8.223603733743699296e-02 1.709120315911043332e-08 8.343346788662415747e-01
2.763191697222420771e+04 8.022691255697074475e-02 1.586888266560348625e-08 8.343346788662415747e-01
2.903322013349221743e+04 7.826687309863557263e-02 1.473397950456511537e-08 8.343346788662415747e-01
3.050558787387558186e+04 7.635471974928527417e-02 1.368024180501987465e-08 8.343346788662415747e-01
3.205262410617799469e+04 7.448928259398586438e-02 1.270186481431089637e-08 8.343346788662415747e-01
3.367811550918386638e+04 7.266942030022485732e-02 1.179345892130561245e-08 8.343346788662415747e-01
3.538604079630779597e+04 7.089401941960833675e-02 1.095001996650270918e-08 8.343346788662415747e-01
3.718058045428635523e+04 6.916199370661901824e-02 1.016690167548690232e-08 8.343346788662415747e-01
3.906612697575077618e+04 6.747228345401720673e-02 9.439790063874413475e-09 8.343346788662415747e-01
4.104729561072642537e+04 6.582385484447861312e-02 8.764679672753297501e-09 8.343346788662415747e-01
4.312893566337397351e+04 6.421569931807358245e-02 8.137851503706636483e-09 8.343346788662415747e-01
4.531614236162665475e+04 6.264683295519775375e-02 7.555852531867473164e-09 8.343346788662415747e-01
4.761426932877324725e+04 6.111629587457988178e-02 7.015476684149851345e-09 8.343346788662415747e-01
5.002894168751498364e+04 5.962315164599700512e-02 6.513747177869587669e-09 8.343346788662415747e-01
5.256606982857307594e+04 5.816648671733638809e-02 6.047900122462667115e-09 8.343346788662415747e-01
5.523186387754413590e+04 5.674540985565666718e-02 5.615369293968666745e-09 8.343346788662415747e-01
5.803284889541773009e+04 5.535905160190350560e-02 5.213771998405039126e-09 8.343346788662415747e-01
6.097588084996108228e+04 5.400656373894728579e-02 4.840895946157874323e-09 8.343346788662415747e-01
6.406816339706205326e+04 5.268711877261804399e-02 4.494687065083919097e-09 8.343346788662415747e-01
6.731726551311086223e+04 5.139990942541811797e-02 4.173238185189005429e-09 8.343346788662415747e-01
7.073114002157408686e+04 5.014414814260494124e-02 3.874778532550486514e-09 8.343346788662415747e-01
7.431814305911048723e+04 4.891906661034085141e-02 3.597663974608295846e-09 8.343346788662415747e-01
7.808705452887875435e+04 4.772391528561416990e-02 3.340367963088408815e-09 8.343346788662415747e-01
8.204709959109532065e+04 4.655796293764575405e-02 3.101473124666179897e-09 8.343346788662415747e-01
8.620797124344737676e+04 4.542049620049952441e-02 2.879663453044577856e-09 8.343346788662415747e-01
9.057985404663388908e+04 4.431081913662245075e-02 2.673717059435479714e-09 8.343346788662415747e-01
9.517344905310212926e+04 4.322825281104851480e-02 2.482499441508728682e-09 8.343346788662415747e-01
1.000000000000000000e+05 4.217213487600550426e-02 2.304957233729279826e-09 8.343346788662415747e-01
