# time[s], T9[GK], density[g/cm^3], Ye 
# 
5.304517024878862230e+00 5.790321299774816133e+00 4.096649368274320711e-03 8.343346788662415747e-01
5.573526101716886672e+00 5.648856822802224897e+00 3.803667158014608501e-03 8.343346788662415747e-01
5.856177491904428045e+00 5.510848492252097053e+00 3.531638309346792678e-03 8.343346788662415747e-01
6.153163040920136773e+00 5.376211870332350706e+00 3.279064289777683557e-03 8.343346788662415747e-01
6.465209679946537946e+00 5.244864582167188871e+00 3.044553738144253376e-03 8.343346788662415747e-01
6.793081205178639337e+00 5.116726265397581130e+00 2.826814799985695719e-03 8.343346788662415747e-01
7.137580147366985095e+00 4.991718521013079446e+00 2.624648011070698436e-03 8.343346788662415747e-01
7.499549736171244874e+00 4.869764865384855312e+00 2.436939689877183103e-03 8.343346788662415747e-01
7.879875964132470045e+00 4.750790683470639486e+00 2.262655802625540818e-03 8.343346788662415747e-01
8.279489755315998067e+00 4.634723183162916094e+00 2.100836267069477233e-03 8.343346788662415747e-01
8.699369243933212204e+00 4.521491350752444127e+00 1.950589663665618090e-03 8.343346788662415747e-01
9.140542168519502297e+00 4.411025907479864117e+00 1.811088324987166929e-03 8.343346788662415747e-01
9.604088387528690873e+00 4.303259267148790812e+00 1.681563776330512964e-03 8.343346788662415747e-01
1.009114252250130583e+01 4.198125494774478383e+00 1.561302502398369306e-03 8.343346788662415747e-01
1.060289673527640275e+01 4.095560266242745051e+00 1.449642016739236634e-03 8.343346788662415747e-01
1.114060364604473108e+01 3.995500828954474226e+00 1.345967212290810362e-03 8.343346788662415747e-01
1.170557939938568026e+01 3.897885963431626966e+00 1.249706972923491071e-03 8.343346788662415747e-01
1.229920688579286114e+01 3.802655945861253883e+00 1.160331027317891561e-03 8.343346788662415747e-01
1.292293912657355115e+01 3.709752511554612830e+00 1.077347027845239336e-03 8.343346788662415747e-01
1.357830283040725305e+01 3.619118819299013801e+00 1.000297838359004866e-03 8.343346788662415747e-01
1.426690213026875220e+01 3.530699416580600491e+00 9.287590159569583323e-04 8.343346788662415747e-01
1.499042250986253677e+01 3.444440205656772669e+00 8.623364728413560271e-04 8.343346788662415747e-01
1.575063492917928976e+01 3.360288410457506814e+00 8.006643053970990791e-04 8.343346788662415747e-01
1.654940015927259367e+01 3.278192544295310817e+00 7.434027785288350358e-04 8.343346788662415747e-01
1.738867333686611971e+01 3.198102378364065412e+00 6.902364541532783485e-04 8.343346788662415747e-01
1.827050874993939544e+01 3.119968911007485080e+00 6.408724535371263789e-04 8.343346788662415747e-01
1.919706486600624729e+01 3.043744337738367722e+00 5.950388439082493703e-04 8.343346788662415747e-01
2.017060961539310426e+01 2.969382021990329523e+00 5.524831404524612822e-04 8.343346788662415747e-01
2.119352594244947596e+01 2.896836466584101544e+00 5.129709154437649176e-04 8.343346788662415747e-01
2.226831763827804522e+01 2.826063285890935806e+00 4.762845068461526088e-04 8.343346788662415747e-01
2.339761546926121838e+01 2.757019178676100246e+00 4.422218192730098052e-04 8.343346788662415747e-01
2.458418361638500826e+01 2.689661901605829630e+00 4.105952106989261153e-04 8.343346788662415747e-01
2.583092644112147340e+01 2.623950243401548921e+00 3.812304587911258388e-04 8.343346788662415747e-01
2.714089559443110389e+01 2.559843999625518673e+00 3.539658011663023842e-04 8.343346788662415747e-01
2.851729748628510919e+01 2.497303948082518321e+00 3.286510442859159799e-04 8.343346788662415747e-01
2.996350113399157777e+01 2.436291824822481189e+00 3.051467360810840063e-04 8.343346788662415747e-01
3.148304640853506697e+01 2.376770300729420526e+00 2.833233977492919829e-04 8.343346788662415747e-01
3.307965269911476724e+01 2.318702958682312687e+00 2.630608104910990043e-04 8.343346788662415747e-01
3.475722801708908349e+01 2.262054271273973516e+00 2.442473532576674836e-04 8.343346788662415747e-01
3.651987856161048285e+01 2.206789579074279750e+00 2.267793878609462735e-04 8.343346788662415747e-01
3.837191877036446641e+01 2.152875069424452281e+00 2.105606880592511120e-04 8.343346788662415747e-01
4.031788188001345929e+01 2.100277755749423658e+00 1.955019094732305556e-04 8.343346788662415747e-01
4.236253102219521338e+01 2.048965457375615085e+00 1.815200974121240589e-04 8.343346788662415747e-01
4.451087088223422228e+01 1.998906779841811421e+00 1.685382298990730095e-04 8.343346788662415747e-01
4.676815994910450058e+01 1.950071095691039869e+00 1.564847933781216916e-04 8.343346788662415747e-01
4.913992338662669113e+01 1.902428525731747699e+00 1.452933887656080098e-04 8.343346788662415747e-01
5.163196655740519958e+01 1.855949920756779337e+00 1.349023656757791030e-04 8.343346788662415747e-01
5.425038923260748192e+01 1.810606843708983948e+00 1.252544828056854768e-04 8.343346788662415747e-01
5.700160052236680031e+01 1.766371552282539836e+00 1.162965926085057777e-04 8.343346788662415747e-01
5.989233456335367833e+01 1.723216981949347693e+00 1.079793485182540147e-04 8.343346788662415747e-01
6.292966700191433915e+01 1.681116729400109699e+00 1.002569331130497699e-04 8.343346788662415747e-01
6.612103231312204343e+01 1.640045036389964350e+00 9.308680571947823361e-05 8.343346788662415747e-01
6.947424199813316648e+01 1.599976773978788236e+00 8.642946806766024196e-05 8.343346788662415747e-01
7.299750370438927405e+01 1.560887427156530505e+00 8.024824670609147703e-05 8.343346788662415747e-01
7.669944131546641586e+01 1.522753079844166413e+00 7.450909097763299381e-05 8.343346788662415747e-01
8.058911605974476799e+01 1.485550400261095083e+00 6.918038544375804523e-05 8.343346788662415747e-01
8.467604868956688335e+01 1.449256626650029078e+00 6.423277572375186658e-05 8.343346788662415747e-01
8.897024278517207563e+01 1.413849553350645660e+00 5.963900678946092333e-05 8.343346788662415747e-01
9.348220924044809976e+01 1.379307517213469891e+00 5.537377282480003158e-05 8.343346788662415747e-01
9.822299199043395390e+01 1.345609384345686887e+00 5.141357782293610226e-05 8.343346788662415747e-01
1.032041950435467470e+02 1.312734537180767713e+00 4.773660615321548289e-05 8.343346788662415747e-01
1.084380108846995370e+02 1.280662861864001911e+00 4.432260238482420539e-05 8.343346788662415747e-01
1.139372503188326533e+02 1.249374735946212622e+00 4.115275970516176374e-05 8.343346788662415747e-01
1.197153738279060207e+02 1.218851016378133423e+00 3.820961631825673077e-05 8.343346788662415747e-01
1.257865245181047698e+02 1.189073027798095650e+00 3.547695925251079490e-05 8.343346788662415747e-01
1.321655627379041107e+02 1.160022551105858835e+00 3.293973504787434434e-05 8.343346788662415747e-01
1.388681024517271965e+02 1.131681812315598279e+00 3.058396683045407733e-05 8.343346788662415747e-01
1.459105494582274503e+02 1.104033471681228340e+00 2.839667731773924900e-05 8.343346788662415747e-01
1.533101415467424999e+02 1.077060613087406526e+00 2.636581733030327678e-05 8.343346788662415747e-01
1.610849906902112423e+02 1.050746733699727598e+00 2.448019941617122458e-05 8.343346788662415747e-01
1.692541273778299740e+02 1.025075733867771177e+00 2.272943622220773474e-05 8.343346788662415747e-01
1.778375471959567165e+02 1.000031907274842702e+00 2.110388327303140742e-05 8.343346788662415747e-01
1.868562597712858349e+02 9.755999313283544305e-01 1.959458584223854023e-05 8.343346788662415747e-01
1.963323401960870171e+02 9.517648577849870950e-01 1.819322962326564322e-05 8.343346788662415747e-01
2.062889830613825666e+02 9.285121036048894494e-01 1.689209492814961041e-05 8.343346788662415747e-01
2.167505592303204480e+02 9.058274420293226381e-01 1.568401416187915594e-05 8.343346788662415747e-01
2.277426754907079953e+02 8.836969938762848642e-01 1.456233233807503578e-05 8.343346788662415747e-01
2.392922372327170137e+02 8.621072190487948372e-01 1.352087041849101616e-05 8.343346788662415747e-01
2.514275143051757482e+02 8.410449082506397112e-01 1.255389127438295937e-05 8.343346788662415747e-01
2.641782102116439432e+02 8.204971749045189000e-01 1.165606808223650529e-05 8.343346788662415747e-01
2.775755348156455966e+02 8.004514472676312886e-01 1.082245497975372082e-05 8.343346788662415747e-01
2.916522807330147202e+02 7.808954607398934655e-01 1.004845982045109328e-05 8.343346788662415747e-01
3.064429035983424683e+02 7.618172503600761925e-01 9.329818876781109524e-06 8.343346788662415747e-01
3.219836064019941659e+02 7.432051434852684491e-01 8.662573352423836415e-06 8.343346788662415747e-01
3.383124281041274344e+02 7.250477526491898583e-01 8.043047574361190838e-06 8.343346788662415747e-01
3.554693367426101531e+02 7.073339685949855404e-01 7.467828744600075381e-06 8.343346788662415747e-01
3.734963272627393849e+02 6.900529534782372520e-01 6.933748140002073460e-06 8.343346788662415747e-01
3.924375243082203610e+02 6.731941342360332481e-01 6.437863656654735397e-06 8.343346788662415747e-01
4.123392902250082557e+02 6.567471961180360029e-01 5.977443602626061664e-06 8.343346788662415747e-01
4.332503385423638065e+02 6.407020763756017256e-01 5.549951649821251444e-06 8.343346788662415747e-01
