# time[s], T9[GK], density[g/cm^3], Ye 
# 
6.097588084996108228e+04 5.400656373894728579e-02 5.317923360935208179e-09 8.343346788662415747e-01
6.406816339706205326e+04 5.268711877261804399e-02 4.937598661353991489e-09 8.343346788662415747e-01
6.731726551311086223e+04 5.139990942541811797e-02 4.584473841743611256e-09 8.343346788662415747e-01
7.073114002157408686e+04 5.014414814260494124e-02 4.256603634096883509e-09 8.343346788662415747e-01
7.431814305911048723e+04 4.891906661034085141e-02 3.952181891153691793e-09 8.343346788662415747e-01
7.808705452887875435e+04 4.772391528561416990e-02 3.669531636829791951e-09 8.343346788662415747e-01
8.204709959109532065e+04 4.655796293764575405e-02 3.407095828214503543e-09 8.343346788662415747e-01
8.620797124344737676e+04 4.542049620049952441e-02 3.163428778247423534e-09 8.343346788662415747e-01
9.057985404663388908e+04 4.431081913662245075e-02 2.937188191823865700e-09 8.343346788662415747e-01
9.517344905310212926e+04 4.322825281104851480e-02 2.727127771458472100e-09 8.343346788662415747e-01
1.000000000000000000e+05 4.217213487600550426e-02 2.532090351773444006e-09 8.343346788662415747e-01
