# time[s]                    Y(     p )                  Y(     d )                  Y(   he3 )                  Y(   he4 )
 0.0000000000000000E+00      7.5101909679447143E-01      2.4770607655166865E-05      0.0000000000000000E+00      6.2232840497554641E-02
 9.9999999999999998E-13      7.5101909679447088E-01      2.4770607649204725E-05      2.7523330440364014E-15      6.2232840497554641E-02
 2.0000000000000000E-12      7.5101909679447032E-01      2.4770607643242589E-05      5.5046660874508468E-15      6.2232840497554641E-02
 3.0000000000000001E-12      7.5101909679446976E-01      2.4770607637280460E-05      8.2569991300360178E-15      6.2232840497554641E-02
 1.3000000000000000E-11      7.5101909679446366E-01      2.4770607577659467E-05      3.5780329458448299E-14      6.2232840497554641E-02
 2.2999999999999998E-11      7.5101909679445755E-01      2.4770607518038695E-05      6.3303659724665181E-14      6.2232840497554641E-02
 3.2999999999999996E-11      7.5101909679445145E-01      2.4770607458418214E-05      9.0826989907954942E-14      6.2232840497554641E-02
 1.3299999999999998E-10      7.5101909679439061E-01      2.4770606862247922E-05      3.6606028199724941E-13      6.2232840497554641E-02
 2.3299999999999997E-10      7.5101909679432977E-01      2.4770606266099638E-05      6.4129356786721525E-13      6.2232840497554641E-02
 3.3299999999999999E-10      7.5101909679426881E-01      2.4770605669980693E-05      9.1652684544480152E-13      6.2232840497554641E-02
 5.8588120344711754E-10      7.5101909679411427E-01      2.4770604162755874E-05      1.6125399999332636E-12      6.2232840497554641E-02
 8.3876240689423509E-10      7.5101909679395962E-01      2.4770602655671550E-05      2.3085531146536197E-12      6.2232840497554641E-02
 1.0916436103413525E-09      7.5101909679380474E-01      2.4770601148774458E-05      3.0045661763507841E-12      6.2232840497554641E-02
 1.3973490179118726E-09      7.5101909679361745E-01      2.4770599327374419E-05      3.8459689153255720E-12      6.2232840497554648E-02
 1.7030544254823927E-09      7.5101909679342971E-01      2.4770597506278401E-05      4.6873715680762658E-12      6.2232840497554662E-02
 2.5334734915349912E-09      7.5101909679291834E-01      2.4770592560993822E-05      6.9729597634375301E-12      6.2232840497554683E-02
 3.3638925575875897E-09      7.5101909679240464E-01      2.4770587617967439E-05      9.2585473160756853E-12      6.2232840497554710E-02
 7.6848627591151771E-09      7.5101909678969514E-01      2.4770561933787464E-05      2.1151274129323922E-11      6.2232840497555009E-02
 1.2005832960642764E-08      7.5101909678692536E-01      2.4770536309725510E-05      3.3043983546689123E-11      6.2232840497555564E-02
 1.7559786523525605E-08      7.5101909678327772E-01      2.4770503461166788E-05      4.8330236962731653E-11      6.2232840497556625E-02
 2.3113740086408446E-08      7.5101909677953305E-01      2.4770470709260976E-05      6.3616461678311756E-11      6.2232840497558083E-02
 2.8667693649291286E-08      7.5101909677569301E-01      2.4770438052309936E-05      7.8902657719449368E-11      6.2232840497559928E-02
 4.1362313234304646E-08      7.5101909676656697E-01      2.4770363756495518E-05      1.1384206515168864E-10      6.2232840497565653E-02
 5.4056932819318000E-08      7.5101909675697043E-01      2.4770289929539444E-05      1.4878132321535691E-10      6.2232840497573452E-02
 6.6751552404331353E-08      7.5101909674692136E-01      2.4770216553467421E-05      1.8372043221327239E-10      6.2232840497583326E-02
 8.9974672682304863E-08      7.5101909672742351E-01      2.4770083431814546E-05      2.4763650631192249E-10      6.2232840497606759E-02
 1.1319779296027837E-07      7.5101909670656852E-01      2.4769951661454816E-05      3.1155208441446858E-10      6.2232840497637130E-02
 1.3642091323825187E-07      7.5101909668444944E-01      2.4769821149393910E-05      3.7546716836431419E-10      6.2232840497674455E-02
 1.5964403351622538E-07      7.5101909666115296E-01      2.4769691809031220E-05      4.3938175998901175E-10      6.2232840497718711E-02
 1.9902674950030799E-07      7.5101909661917909E-01      2.4769474922237194E-05      5.4776961492925166E-10      6.2232840497809618E-02
 2.3840946548439061E-07      7.5101909657440657E-01      2.4769260817553003E-05      6.5615606778311657E-10      6.2232840497920452E-02
 2.7779218146847320E-07      7.5101909652715249E-01      2.4769049177683918E-05      7.6454112685072095E-10      6.2232840498051216E-02
