# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     3.87510766055677E-11   3.87510766055677E-11
    1      1      0     7.55367942432690E-01   7.55367942432690E-01
    2      1      1     5.18919955651762E-05   1.03783991130352E-04
    3      1      2     1.76321207698532E-07   5.28963623095596E-07
    3      2      1     1.16201589748414E-05   3.48604769245241E-05
    4      2      2     6.11232208353530E-02   2.44492883341412E-01
    6      3      3     1.94016881486093E-14   1.16410128891656E-13
    7      3      4     4.40119935328813E-11   3.08083954730169E-10
    7      4      3     6.38947539992027E-11   4.47263277994419E-10
    9      4      5     2.32863016854650E-17   2.09576715169185E-16
   10      5      5     3.04919105288082E-20   3.04919105288082E-19
   11      5      6     1.89163962145904E-17   2.08080358360494E-16
   12      6      6     4.67813864636517E-16   5.61376637563820E-15
   13      6      7     5.71230094807217E-18   7.42599123249382E-17
   14      6      8     3.03824878186033E-19   4.25354829460447E-18
