# time[s], T9[GK], density[g/cm^3], Ye 
# 
5.304517024878862230e+00 5.790321299774816133e+00 5.430974628358814504e-03 8.343346788662415747e-01
5.573526101716886672e+00 5.648856822802224897e+00 5.042564782301802578e-03 8.343346788662415747e-01
5.856177491904428045e+00 5.510848492252097053e+00 4.681933045854486976e-03 8.343346788662415747e-01
6.153163040920136773e+00 5.376211870332350706e+00 4.347092797458939478e-03 8.343346788662415747e-01
6.465209679946537946e+00 5.244864582167188871e+00 4.036199493807695118e-03 8.343346788662415747e-01
6.793081205178639337e+00 5.116726265397581130e+00 3.747540508759372897e-03 8.343346788662415747e-01
7.137580147366985095e+00 4.991718521013079446e+00 3.479525698949904270e-03 8.343346788662415747e-01
7.499549736171244874e+00 4.869764865384855312e+00 3.230678644127821676e-03 8.343346788662415747e-01
7.879875964132470045e+00 4.750790683470639486e+00 2.999628513959094311e-03 8.343346788662415747e-01
8.279489755315998067e+00 4.634723183162916094e+00 2.785102516497907615e-03 8.343346788662415747e-01
8.699369243933212204e+00 4.521491350752444127e+00 2.585918886724101681e-03 8.343346788662415747e-01
9.140542168519502297e+00 4.411025907479864117e+00 2.400980376523043688e-03 8.343346788662415747e-01
9.604088387528690873e+00 4.303259267148790812e+00 2.229268210245988115e-03 8.343346788662415747e-01
1.009114252250130583e+01 4.198125494774478383e+00 2.069836472553799721e-03 8.343346788662415747e-01
1.060289673527640275e+01 4.095560266242745051e+00 1.921806897628175644e-03 8.343346788662415747e-01
1.114060364604473108e+01 3.995500828954474226e+00 1.784364031045564862e-03 8.343346788662415747e-01
1.170557939938568026e+01 3.897885963431626966e+00 1.656750737661885154e-03 8.343346788662415747e-01
1.229920688579286114e+01 3.802655945861253883e+00 1.538264030762178085e-03 8.343346788662415747e-01
1.292293912657355115e+01 3.709752511554612830e+00 1.428251199499159553e-03 8.343346788662415747e-01
1.357830283040725305e+01 3.619118819299013801e+00 1.326106213287752550e-03 8.343346788662415747e-01
1.426690213026875220e+01 3.530699416580600491e+00 1.231266383348426745e-03 8.343346788662415747e-01
1.499042250986253677e+01 3.444440205656772669e+00 1.143209263008673716e-03 8.343346788662415747e-01
1.575063492917928976e+01 3.360288410457506814e+00 1.061449769687245696e-03 8.343346788662415747e-01
1.654940015927259367e+01 3.278192544295310817e+00 9.855375127069446965e-04 8.343346788662415747e-01
1.738867333686611971e+01 3.198102378364065412e+00 9.150543122156185906e-04 8.343346788662415747e-01
1.827050874993939544e+01 3.119968911007485080e+00 8.496118955477887117e-04 8.343346788662415747e-01
1.919706486600624729e+01 3.043744337738367722e+00 7.888497583367660992e-04 8.343346788662415747e-01
2.017060961539310426e+01 2.969382021990329523e+00 7.324331785947455452e-04 8.343346788662415747e-01
2.119352594244947596e+01 2.896836466584101544e+00 6.800513728209628883e-04 8.343346788662415747e-01
2.226831763827804522e+01 2.826063285890935806e+00 6.314157839804254713e-04 8.343346788662415747e-01
2.339761546926121838e+01 2.757019178676100246e+00 5.862584919221649864e-04 8.343346788662415747e-01
2.458418361638500826e+01 2.689661901605829630e+00 5.443307374804326124e-04 8.343346788662415747e-01
2.583092644112147340e+01 2.623950243401548921e+00 5.054015521285279509e-04 8.343346788662415747e-01
2.714089559443110389e+01 2.559843999625518673e+00 4.692564856363764169e-04 8.343346788662415747e-01
2.851729748628510919e+01 2.497303948082518321e+00 4.356964247228977045e-04 8.343346788662415747e-01
2.996350113399157777e+01 2.436291824822481189e+00 4.045364961954189993e-04 8.343346788662415747e-01
3.148304640853506697e+01 2.376770300729420526e+00 3.756050485338440371e-04 8.343346788662415747e-01
3.307965269911476724e+01 2.318702958682312687e+00 3.487427063093961996e-04 8.343346788662415747e-01
3.475722801708908349e+01 2.262054271273973516e+00 3.238014922289925634e-04 8.343346788662415747e-01
3.651987856161048285e+01 2.206789579074279750e+00 3.006440119688245081e-04 8.343346788662415747e-01
3.837191877036446641e+01 2.152875069424452281e+00 2.791426973066231604e-04 8.343346788662415747e-01
4.031788188001345929e+01 2.100277755749423658e+00 2.591791033832306938e-04 8.343346788662415747e-01
4.236253102219521338e+01 2.048965457375615085e+00 2.406432562222769224e-04 8.343346788662415747e-01
4.451087088223422228e+01 1.998906779841811421e+00 2.234330469136401414e-04 8.343346788662415747e-01
4.676815994910450058e+01 1.950071095691039869e+00 2.074536691233960621e-04 8.343346788662415747e-01
4.913992338662669113e+01 1.902428525731747699e+00 1.926170968316690555e-04 8.343346788662415747e-01
5.163196655740519958e+01 1.855949920756779337e+00 1.788415994213736254e-04 8.343346788662415747e-01
5.425038923260748192e+01 1.810606843708983948e+00 1.660512914466083425e-04 8.343346788662415747e-01
5.700160052236680031e+01 1.766371552282539836e+00 1.541757146004989936e-04 8.343346788662415747e-01
5.989233456335367833e+01 1.723216981949347693e+00 1.431494495796650486e-04 8.343346788662415747e-01
6.292966700191433915e+01 1.681116729400109699e+00 1.329117557071775963e-04 8.343346788662415747e-01
6.612103231312204343e+01 1.640045036389964350e+00 1.234062363287908508e-04 8.343346788662415747e-01
6.947424199813316648e+01 1.599976773978788236e+00 1.145805281392047370e-04 8.343346788662415747e-01
7.299750370438927405e+01 1.560887427156530505e+00 1.063860127269446550e-04 8.343346788662415747e-01
7.669944131546641586e+01 1.522753079844166413e+00 9.877754874883565750e-05 8.343346788662415747e-01
8.058911605974476799e+01 1.485550400261095083e+00 9.171322325869470170e-05 8.343346788662415747e-01
8.467604868956688335e+01 1.449256626650029078e+00 8.515412082037840586e-05 8.343346788662415747e-01
8.897024278517207563e+01 1.413849553350645660e+00 7.906410913329413130e-05 8.343346788662415747e-01
9.348220924044809976e+01 1.379307517213469891e+00 7.340963998944222092e-05 8.343346788662415747e-01
9.822299199043395390e+01 1.345609384345686887e+00 6.815956446551805104e-05 8.343346788662415747e-01
1.032041950435467470e+02 1.312734537180767713e+00 6.328496133201658115e-05 8.343346788662415747e-01
1.084380108846995370e+02 1.280662861864001911e+00 5.875897773409280103e-05 8.343346788662415747e-01
1.139372503188326533e+02 1.249374735946212622e+00 5.455668126653168365e-05 8.343346788662415747e-01
1.197153738279060207e+02 1.218851016378133423e+00 5.065492262795031014e-05 8.343346788662415747e-01
1.257865245181047698e+02 1.189073027798095650e+00 4.703220809763080165e-05 8.343346788662415747e-01
1.321655627379041107e+02 1.160022551105858835e+00 4.366858113249393579e-05 8.343346788662415747e-01
1.388681024517271965e+02 1.131681812315598279e+00 4.054551243196392592e-05 8.343346788662415747e-01
1.459105494582274503e+02 1.104033471681228340e+00 3.764579786512182687e-05 8.343346788662415747e-01
1.533101415467424999e+02 1.077060613087406526e+00 3.495346369785577002e-05 8.343346788662415747e-01
1.610849906902112423e+02 1.050746733699727598e+00 3.245367859793059020e-05 8.343346788662415747e-01
1.692541273778299740e+02 1.025075733867771177e+00 3.013267193323634853e-05 8.343346788662415747e-01
1.778375471959567165e+02 1.000031907274842702e+00 2.797765791314476717e-05 8.343346788662415747e-01
1.868562597712858349e+02 9.755999313283544305e-01 2.597676515508671072e-05 8.343346788662415747e-01
1.963323401960870171e+02 9.517648577849870950e-01 2.411897128835395373e-05 8.343346788662415747e-01
