# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     1.85400344757017E-10   1.85400344757017E-10
    1      1      0     7.64023901257194E-01   7.64023901257194E-01
    2      1      1     1.60306213308696E-04   3.20612426617392E-04
    3      1      2     5.45263832342140E-07   1.63579149702642E-06
    3      2      1     1.89330197555381E-05   5.67990592666142E-05
    4      2      2     5.88992625721918E-02   2.35597050288767E-01
    6      3      3     5.68065920632049E-14   3.40839552379229E-13
    7      3      4     1.36947393612309E-10   9.58631755286161E-10
    7      4      3     4.61067148416111E-12   3.22747003891278E-11
    9      4      5     2.42558485492666E-16   2.18302636943400E-15
   10      5      5     2.70593635345069E-19   2.70593635345069E-18
   11      5      6     1.58340206342575E-18   1.74174226976832E-17
   12      6      6     3.30213766933913E-16   3.96256520320696E-15
   13      6      7     2.35126972527378E-18   3.05665064285591E-17
   14      6      8     6.95985855161504E-20   9.74380197226106E-19
