# time[s], T9[GK], density[g/cm^3], Ye 
# 
5.304517024878862230e+00 5.790321299774816133e+00 2.560631959603947364e-03 8.343346788662415747e-01
5.573526101716886672e+00 5.648856822802224897e+00 2.377501907762960467e-03 8.343346788662415747e-01
5.856177491904428045e+00 5.510848492252097053e+00 2.207468863385892485e-03 8.343346788662415747e-01
6.153163040920136773e+00 5.376211870332350706e+00 2.049596160956704445e-03 8.343346788662415747e-01
6.465209679946537946e+00 5.244864582167188871e+00 1.903014122955764241e-03 8.343346788662415747e-01
6.793081205178639337e+00 5.116726265397581130e+00 1.766915269044356000e-03 8.343346788662415747e-01
7.137580147366985095e+00 4.991718521013079446e+00 1.640549867876446534e-03 8.343346788662415747e-01
7.499549736171244874e+00 4.869764865384855312e+00 1.523221807033839229e-03 8.343346788662415747e-01
7.879875964132470045e+00 4.750790683470639486e+00 1.414284758333340811e-03 8.343346788662415747e-01
8.279489755315998067e+00 4.634723183162916094e+00 1.313138617381651380e-03 8.343346788662415747e-01
8.699369243933212204e+00 4.521491350752444127e+00 1.219226197764464647e-03 8.343346788662415747e-01
9.140542168519502297e+00 4.411025907479864117e+00 1.132030161658975718e-03 8.343346788662415747e-01
9.604088387528690873e+00 4.303259267148790812e+00 1.051070169961366464e-03 8.343346788662415747e-01
1.009114252250130583e+01 4.198125494774478383e+00 9.759002362301203489e-04 8.343346788662415747e-01
1.060289673527640275e+01 4.095560266242745051e+00 9.061062698687483890e-04 8.343346788662415747e-01
1.114060364604473108e+01 3.995500828954474226e+00 8.413037950139970770e-04 8.343346788662415747e-01
1.170557939938568026e+01 3.897885963431626966e+00 7.811358325635239493e-04 8.343346788662415747e-01
1.229920688579286114e+01 3.802655945861253883e+00 7.252709336756977100e-04 8.343346788662415747e-01
1.292293912657355115e+01 3.709752511554612830e+00 6.734013539086257253e-04 8.343346788662415747e-01
1.357830283040725305e+01 3.619118819299013801e+00 6.252413579402274924e-04 8.343346788662415747e-01
1.426690213026875220e+01 3.530699416580600491e+00 5.805256455305329204e-04 8.343346788662415747e-01
1.499042250986253677e+01 3.444440205656772669e+00 5.390078900552507319e-04 8.343346788662415747e-01
1.575063492917928976e+01 3.360288410457506814e+00 5.004593815597988124e-04 8.343346788662415747e-01
1.654940015927259367e+01 3.278192544295310817e+00 4.646677668587433237e-04 8.343346788662415747e-01
1.738867333686611971e+01 3.198102378364065412e+00 4.314358797402056294e-04 8.343346788662415747e-01
1.827050874993939544e+01 3.119968911007485080e+00 4.005806548311542431e-04 8.343346788662415747e-01
1.919706486600624729e+01 3.043744337738367722e+00 3.719321191403508536e-04 8.343346788662415747e-01
2.017060961539310426e+01 2.969382021990329523e+00 3.453324557236544579e-04 8.343346788662415747e-01
2.119352594244947596e+01 2.896836466584101544e+00 3.206351343136579018e-04 8.343346788662415747e-01
2.226831763827804522e+01 2.826063285890935806e+00 2.977041041245385078e-04 8.343346788662415747e-01
2.339761546926121838e+01 2.757019178676100246e+00 2.764130443855071354e-04 8.343346788662415747e-01
2.458418361638500826e+01 2.689661901605829630e+00 2.566446684742446451e-04 8.343346788662415747e-01
2.583092644112147340e+01 2.623950243401548921e+00 2.382900778169952762e-04 8.343346788662415747e-01
2.714089559443110389e+01 2.559843999625518673e+00 2.212481619961176717e-04 8.343346788662415747e-01
2.851729748628510919e+01 2.497303948082518321e+00 2.054250417604634878e-04 8.343346788662415747e-01
2.996350113399157777e+01 2.436291824822481189e+00 1.907335518702689436e-04 8.343346788662415747e-01
3.148304640853506697e+01 2.376770300729420526e+00 1.770927609277001674e-04 8.343346788662415747e-01
3.307965269911476724e+01 2.318702958682312687e+00 1.644275255479271203e-04 8.343346788662415747e-01
3.475722801708908349e+01 2.262054271273973516e+00 1.526680764147786483e-04 8.343346788662415747e-01
3.651987856161048285e+01 2.206789579074279750e+00 1.417496339406691523e-04 8.343346788662415747e-01
3.837191877036446641e+01 2.152875069424452281e+00 1.316120514135765208e-04 8.343346788662415747e-01
4.031788188001345929e+01 2.100277755749423658e+00 1.221994836652639811e-04 8.343346788662415747e-01
4.236253102219521338e+01 2.048965457375615085e+00 1.134600794355271677e-04 8.343346788662415747e-01
4.451087088223422228e+01 1.998906779841811421e+00 1.053456957377918836e-04 8.343346788662415747e-01
4.676815994910450058e+01 1.950071095691039869e+00 9.781163265257189368e-05 8.343346788662415747e-01
4.913992338662669113e+01 1.902428525731747699e+00 9.081638708784512749e-05 8.343346788662415747e-01
5.163196655740519958e+01 1.855949920756779337e+00 8.432142414987549479e-05 8.343346788662415747e-01
5.425038923260748192e+01 1.810606843708983948e+00 7.829096486502733676e-05 8.343346788662415747e-01
5.700160052236680031e+01 1.766371552282539836e+00 7.269178908318990173e-05 8.343346788662415747e-01
5.989233456335367833e+01 1.723216981949347693e+00 6.749305247706022617e-05 8.343346788662415747e-01
6.292966700191433915e+01 1.681116729400109699e+00 6.266611662918374060e-05 8.343346788662415747e-01
6.612103231312204343e+01 1.640045036389964350e+00 5.818439127074892503e-05 8.343346788662415747e-01
6.947424199813316648e+01 1.599976773978788236e+00 5.402318780307193644e-05 8.343346788662415747e-01
7.299750370438927405e+01 1.560887427156530505e+00 5.015958329486210987e-05 8.343346788662415747e-01
7.669944131546641586e+01 1.522753079844166413e+00 4.657229420606577379e-05 8.343346788662415747e-01
8.058911605974476799e+01 1.485550400261095083e+00 4.324155914266775559e-05 8.343346788662415747e-01
8.467604868956688335e+01 1.449256626650029078e+00 4.014902999657887463e-05 8.343346788662415747e-01
8.897024278517207563e+01 1.413849553350645660e+00 3.727767087092926642e-05 8.343346788662415747e-01
