# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     3.17923643620082E-11   3.17923643620082E-11
    1      1      0     7.54402482573554E-01   7.54402482573554E-01
    2      1      1     4.49360014711579E-05   8.98720029423158E-05
    3      1      2     1.52206691598576E-07   4.56620074795729E-07
    3      2      1     1.09133736302196E-05   3.27401208906589E-05
    4      2      2     6.13686119436975E-02   2.45474447774790E-01
    6      3      3     1.69192509699465E-14   1.01515505819679E-13
    7      3      4     3.94932090623747E-11   2.76452463436623E-10
    7      4      3     8.56277879467240E-11   5.99394515627068E-10
    9      4      5     1.78777597935768E-17   1.60899838142191E-16
   10      5      5     2.31538528826981E-20   2.31538528826981E-19
   11      5      6     3.18526561099342E-17   3.50379217209276E-16
   12      6      6     4.91971167385596E-16   5.90365400862715E-15
   13      6      7     6.52312410959702E-18   8.48006134247613E-17
   14      6      8     3.75486416840128E-19   5.25680983576179E-18
