# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     4.58068840857469E-12   4.58068840857469E-12
    1      1      0     7.46592405650339E-01   7.46592405650339E-01
    2      1      1     1.15295220099668E-05   2.30590440199335E-05
    3      1      2     3.69411588873917E-08   1.10823476662175E-07
    3      2      1     6.48775854711704E-06   1.94632756413511E-05
    4      2      2     6.33412390716546E-02   2.53364956286618E-01
    6      3      3     4.63109453997803E-15   2.77865672398682E-14
    7      3      4     1.52062546545251E-11   1.06443782581676E-10
    7      4      3     6.86975756114221E-10   4.80883029279955E-09
    9      4      5     1.57877160564167E-18   1.42089444507750E-17
   11      5      6     8.58654336999720E-16   9.44519770699692E-15
   12      6      6     8.27177908383009E-16   9.92613490059610E-15
   13      6      7     2.44797806794898E-17   3.18237148833368E-16
   14      6      8     3.12034575350623E-18   4.36848405490872E-17
