# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     2.05998407963130E-10   2.05998407963130E-10
    1      1      0     7.64735009778848E-01   7.64735009778848E-01
    2      1      1     1.72992590042438E-04   3.45985180084876E-04
    3      1      2     5.87604525473581E-07   1.76281357642074E-06
    3      2      1     1.95470811607388E-05   5.86412434822163E-05
    4      2      2     5.87146499244175E-02   2.34858599697670E-01
    6      3      3     6.10653179697650E-14   3.66391907818590E-13
    7      3      4     1.50453665337733E-10   1.05317565736413E-09
    7      4      3     3.82692456850269E-12   2.67884719795189E-11
    9      4      5     2.88820976597944E-16   2.59938878938150E-15
   10      5      5     3.09296020283279E-19   3.09296020283279E-18
   11      5      6     1.75768594360660E-18   1.93345453796726E-17
   12      6      6     3.22288913699224E-16   3.86746696439069E-15
   13      6      7     2.22894024802609E-18   2.89762232243392E-17
   14      6      8     6.33632043708713E-20   8.87084861192199E-19
