# time[s], T9[GK], density[g/cm^3], Ye 
# 
5.353215053531735975e+03 1.822712792124446257e-01 1.249103349211587778e-07 8.343346788662415747e-01
5.651436639910501981e+03 1.773969527147055136e-01 1.151548182559598068e-07 8.343346788662415747e-01
5.966271815262052769e+03 1.726529762035864113e-01 1.061612089658794455e-07 8.343346788662415747e-01
6.298646103931907419e+03 1.680358638397576598e-01 9.787000196593029292e-08 8.343346788662415747e-01
6.649536590185351088e+03 1.635422230027393786e-01 9.022633952755549462e-08 8.343346788662415747e-01
7.019974790552525519e+03 1.591687517980286126e-01 8.317964831936563463e-08 8.343346788662415747e-01
7.411049686188624946e+03 1.549122366308918752e-01 7.668330479505170338e-08 8.343346788662415747e-01
7.823910924163534219e+03 1.507695498450384863e-01 7.069432671455229820e-08 8.343346788662415747e-01
8.259772197091633643e+03 1.467376474244420637e-01 6.517308875746789410e-08 8.343346788662415747e-01
8.719914811037020627e+03 1.428135667566194367e-01 6.008306034711039802e-08 8.343346788662415747e-01
9.205691452182714784e+03 1.389944244557247410e-01 5.539056395053630945e-08 8.343346788662415747e-01
9.718530163336708938e+03 1.352774142438587512e-01 5.106455225538481149e-08 8.343346788662415747e-01
1.025993854196480970e+04 1.316598048890359196e-01 4.707640274923902294e-08 8.343346788662415747e-01
1.083150817209106754e+04 1.281389381982951658e-01 4.339972834237185961e-08 8.343346788662415747e-01
1.143491930309437339e+04 1.247122270644796110e-01 4.001020278088537547e-08 8.343346788662415747e-01
1.207194578915572311e+04 1.213771535652480721e-01 3.688539969510961468e-08 8.343346788662415747e-01
1.274446030387623068e+04 1.181312671129252506e-01 3.400464421834877330e-08 8.343346788662415747e-01
1.345443984539601297e+04 1.149721826538267488e-01 3.134887619422449451e-08 8.343346788662415747e-01
1.420397154819667048e+04 1.118975789157398981e-01 2.890052406754858690e-08 8.343346788662415747e-01
1.499525881867301177e+04 1.089051967022694051e-01 2.664338862433723242e-08 8.343346788662415747e-01
1.583062781251058004e+04 1.059928372327961360e-01 2.456253581174846667e-08 8.343346788662415747e-01
1.671253427291032494e+04 1.031583605268297371e-01 2.264419792879983426e-08 8.343346788662415747e-01
1.764357074976334115e+04 1.003996838315662360e-01 2.087568253410573281e-08 8.343346788662415747e-01
1.862647422099773030e+04 9.771478009149620059e-02 1.924528846793484542e-08 8.343346788662415747e-01
1.966413413850175129e+04 9.510167645893992383e-02 1.774222843295857244e-08 8.343346788662415747e-01
2.075960092227686982e+04 9.255845284441240051e-02 1.635655762145410718e-08 8.343346788662415747e-01
2.191609492778990898e+04 9.008324050575637620e-02 1.507910791673511966e-08 8.343346788662415747e-01
2.313701591288675991e+04 8.767422067500378613e-02 1.390142723346022710e-08 8.343346788662415747e-01
2.442595303209693157e+04 8.532962322195859761e-02 1.281572359547329213e-08 8.343346788662415747e-01
2.578669538770984946e+04 8.304772535351759299e-02 1.181481358117273272e-08 8.343346788662415747e-01
2.722324316863921558e+04 8.082685034777524480e-02 1.089207479530607747e-08 8.343346788662415747e-01
2.873981940982169908e+04 7.866536632198002643e-02 1.004140205272419725e-08 8.343346788662415747e-01
3.034088240671772655e+04 7.656168503343938059e-02 9.257166984191673630e-09 8.343346788662415747e-01
3.203113882141065915e+04 7.451426071249041272e-02 8.534180796989388726e-09 8.343346788662415747e-01
3.381555751883206540e+04 7.252158892667928680e-02 7.867659943919848288e-09 8.343346788662415747e-01
3.569938417378684971e+04 7.058220547531592060e-02 7.253194473568883275e-09 8.343346788662415747e-01
3.768815669172037451e+04 6.869468531358924324e-02 6.686718852416378503e-09 8.343346788662415747e-01
3.978772148855801788e+04 6.685764150545524254e-02 6.164485065745138686e-09 8.343346788662415747e-01
4.200425067747708817e+04 6.506972420452633576e-02 5.683037819372747763e-09 8.343346788662415747e-01
4.434426021313445381e+04 6.332961966221373196e-02 5.239191678131984658e-09 8.343346788662415747e-01
4.681462904668790725e+04 6.163604926239511089e-02 4.830009989839745449e-09 8.343346788662415747e-01
4.942261934792299871e+04 5.998776858189650701e-02 4.452785455307042417e-09 8.343346788662415747e-01
5.217589785393181955e+04 5.838356647609913713e-02 4.105022215834327038e-09 8.343346788662415747e-01
5.508255840710178018e+04 5.682226418899949394e-02 3.784419339676312649e-09 8.343346788662415747e-01
5.815114574867124611e+04 5.530271448706787496e-02 3.488855598216367123e-09 8.343346788662415747e-01
6.139068063779750082e+04 5.382380081626934876e-02 3.216375431124063720e-09 8.343346788662415747e-01
6.481068636997843714e+04 5.238443648162843802e-02 2.965176007636235137e-09 8.343346788662415747e-01
6.842121677278759307e+04 5.098356384873311414e-02 2.733595298353838101e-09 8.343346788662415747e-01
7.223288576121816004e+04 4.962015356659311982e-02 2.520101078633485496e-09 8.343346788662415747e-01
7.625689853952312842e+04 4.829320381128021644e-02 2.323280790815732710e-09 8.343346788662415747e-01
8.050508454127513687e+04 4.700173954979513374e-02 2.141832198214925331e-09 8.343346788662415747e-01
8.498993220447820204e+04 4.574481182362075127e-02 1.974554769033958428e-09 8.343346788662415747e-01
8.972462568396434654e+04 4.452149705143395447e-02 1.820341733196551378e-09 8.343346788662415747e-01
9.472308360899392574e+04 4.333089635046512983e-02 1.678172759542248689e-09 8.343346788662415747e-01
1.000000000000000000e+05 4.217213487600550426e-02 1.547107204933574196e-09 8.343346788662415747e-01
