# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     2.33629980948717E-11   2.33629980948717E-11
    1      1      0     7.52993347530020E-01   7.52993347530020E-01
    2      1      1     3.60278074140349E-05   7.20556148280699E-05
    3      1      2     1.21294944364460E-07   3.63884833093380E-07
    3      2      1     9.92320176418759E-06   2.97696052925628E-05
    4      2      2     6.17261155463963E-02   2.46904462185585E-01
    6      3      3     1.37094179938131E-14   8.22565079628787E-14
    7      3      4     3.38557910837650E-11   2.36990537586355E-10
    7      4      3     1.31284616266138E-10   9.18992313862966E-10
    9      4      5     1.20568244201196E-17   1.08511419781077E-16
   10      5      5     1.52798175184573E-20   1.52798175184573E-19
   11      5      6     6.62315153953721E-17   7.28546669349093E-16
   12      6      6     5.33108640949601E-16   6.39730369139521E-15
   13      6      7     8.06701994090600E-18   1.04871259231778E-16
   14      6      8     5.25565274758989E-19   7.35791384662584E-18
