# time[s], T9[GK], density[g/cm^3], Ye 
# 
4.891750578603911890e+03 1.906748591694872597e-01 4.963789466216425788e-08 8.343346788662415747e-01
5.139826944670843659e+03 1.860164442339838908e-01 4.608791545149874788e-08 8.343346788662415747e-01
5.400484059165573854e+03 1.814718399487459111e-01 4.279182195621123531e-08 8.343346788662415747e-01
5.674359932203758945e+03 1.770382657834225215e-01 3.973145689913236888e-08 8.343346788662415747e-01
5.962124929440929918e+03 1.727130091393464517e-01 3.688996156655775863e-08 8.343346788662415747e-01
6.264483412925771518e+03 1.684934236898809057e-01 3.425168293820669272e-08 8.343346788662415747e-01
6.582175465166237700e+03 1.643769277613152668e-01 3.180208745901688219e-08 8.343346788662415747e-01
6.915978700628701517e+03 1.603610027533160509e-01 2.952768097776597309e-08 8.343346788662415747e-01
7.266710169103916996e+03 1.564431915979696275e-01 2.741593441148524503e-08 8.343346788662415747e-01
7.635228355598897906e+03 1.526210972564708279e-01 2.545521472616941303e-08 8.343346788662415747e-01
8.022435281649643912e+03 1.488923812525403401e-01 2.363472085357557826e-08 8.343346788662415747e-01
8.429278713198178593e+03 1.452547622416724693e-01 2.194442419109388603e-08 8.343346788662415747e-01
8.856754480438206883e+03 1.417060146153368561e-01 2.037501335691948718e-08 8.343346788662415747e-01
9.305908915307440111e+03 1.382439671392825808e-01 1.891784289619832318e-08 8.343346788662415747e-01
9.777841412593146742e+03 1.348665016251088811e-01 1.756488565558170846e-08 8.343346788662415747e-01
1.027370712091940550e+04 1.315715516342921554e-01 1.630868856383519774e-08 8.343346788662415747e-01
1.079471977020313898e+04 1.283571012138739476e-01 1.514233157490828082e-08 8.343346788662415747e-01
1.134215464249931028e+04 1.252211836630388597e-01 1.405938954729444570e-08 8.343346788662415747e-01
1.191735169350746764e+04 1.221618803298249317e-01 1.305389684968439586e-08 8.343346788662415747e-01
1.252171883237959810e+04 1.191773194372335032e-01 1.212031449793582008e-08 8.343346788662415747e-01
1.315673536785778560e+04 1.162656749380173993e-01 1.125349964232521764e-08 8.343346788662415747e-01
1.382395562917660391e+04 1.134251653974479718e-01 1.044867723699587239e-08 8.343346788662415747e-01
1.452501277059268250e+04 1.106540529033790965e-01 9.701413735537157952e-09 8.343346788662415747e-01
1.526162276885485699e+04 1.079506420029368585e-01 9.007592667790043082e-09 8.343346788662415747e-01
1.603558862339816005e+04 1.053132786651899688e-01 8.363391963339710342e-09 8.343346788662415747e-01
1.684880476954353799e+04 1.027403492691616599e-01 7.765262896775318912e-09 8.343346788662415747e-01
1.770326171550509025e+04 1.002302796165659426e-01 7.209910538732693437e-09 8.343346788662415747e-01
1.860105091455451475e+04 9.778153396866455516e-02 6.694275605030141977e-09 8.343346788662415747e-01
1.954436988426891548e+04 9.539261410665410279e-02 6.215517603908969492e-09 8.343346788662415747e-01
2.053552758539217757e+04 9.306205841500862774e-02 5.770999188541505152e-09 8.343346788662415747e-01
2.157695007347521823e+04 9.078844098721855493e-02 5.358271628609240524e-09 8.343346788662415747e-01
2.267118643712947232e+04 8.857037075337630128e-02 4.975061320917450077e-09 8.343346788662415747e-01
2.382091503742829809e+04 8.640649062907597433e-02 4.619257264737244990e-09 8.343346788662415747e-01
2.502895006372774515e+04 8.429547668510808944e-02 4.288899432880379471e-09 8.343346788662415747e-01
2.629824842195523161e+04 8.223603733743699296e-02 3.982167974445539892e-09 8.343346788662415747e-01
2.763191697222420771e+04 8.022691255697074475e-02 3.697373189757884613e-09 8.343346788662415747e-01
2.903322013349221743e+04 7.826687309863557263e-02 3.432946222275787623e-09 8.343346788662415747e-01
3.050558787387558186e+04 7.635471974928527417e-02 3.187430416189414078e-09 8.343346788662415747e-01
3.205262410617799469e+04 7.448928259398586438e-02 2.959473292102517229e-09 8.343346788662415747e-01
3.367811550918386638e+04 7.266942030022485732e-02 2.747819096593468252e-09 8.343346788662415747e-01
3.538604079630779597e+04 7.089401941960833675e-02 2.551301884613246008e-09 8.343346788662415747e-01
3.718058045428635523e+04 6.916199370661901824e-02 2.368839096613247931e-09 8.343346788662415747e-01
3.906612697575077618e+04 6.747228345401720673e-02 2.199425595020921099e-09 8.343346788662415747e-01
4.104729561072642537e+04 6.582385484447861312e-02 2.042128127211882696e-09 8.343346788662415747e-01
4.312893566337397351e+04 6.421569931807358245e-02 1.896080184476652162e-09 8.343346788662415747e-01
4.531614236162665475e+04 6.264683295519775375e-02 1.760477228661177749e-09 8.343346788662415747e-01
4.761426932877324725e+04 6.111629587457988178e-02 1.634572260186332575e-09 8.343346788662415747e-01
5.002894168751498364e+04 5.962315164599700512e-02 1.517671703031664215e-09 8.343346788662415747e-01
5.256606982857307594e+04 5.816648671733638809e-02 1.409131584014803283e-09 8.343346788662415747e-01
5.523186387754413590e+04 5.674540985565666718e-02 1.308353985319472253e-09 8.343346788662415747e-01
5.803284889541773009e+04 5.535905160190350560e-02 1.214783750729817084e-09 8.343346788662415747e-01
6.097588084996108228e+04 5.400656373894728579e-02 1.127905427426706459e-09 8.343346788662415747e-01
6.406816339706205326e+04 5.268711877261804399e-02 1.047240426499230042e-09 8.343346788662415747e-01
6.731726551311086223e+04 5.139990942541811797e-02 9.723443865293009944e-10 8.343346788662415747e-01
7.073114002157408686e+04 5.014414814260494124e-02 9.028047257262102750e-10 8.343346788662415747e-01
7.431814305911048723e+04 4.891906661034085141e-02 8.382383691264528845e-10 8.343346788662415747e-01
7.808705452887875435e+04 4.772391528561416990e-02 7.782896383385384185e-10 8.343346788662415747e-01
8.204709959109532065e+04 4.655796293764575405e-02 7.226282922080734956e-10 8.343346788662415747e-01
8.620797124344737676e+04 4.542049620049952441e-02 6.709477076096162350e-10 8.343346788662415747e-01
9.057985404663388908e+04 4.431081913662245075e-02 6.229631903437532369e-10 8.343346788662415747e-01
9.517344905310212926e+04 4.322825281104851480e-02 5.784104068346662460e-10 8.343346788662415747e-01
1.000000000000000000e+05 4.217213487600550426e-02 5.370439279888038844e-10 8.343346788662415747e-01
