# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     8.81475839180898E-11   8.81475839180898E-11
    1      1      0     7.59608208353850E-01   7.59608208353850E-01
    2      1      1     9.39187876100911E-05   1.87837575220182E-04
    3      1      2     3.21015539132961E-07   9.63046617398882E-07
    3      2      1     1.50746878220783E-05   4.52240634662348E-05
    4      2      2     6.00394415573682E-02   2.40157766229473E-01
    6      3      3     3.41412264403637E-14   2.04847358642182E-13
    7      3      4     7.49551688004093E-11   5.24686181602865E-10
    7      4      3     1.69039767942483E-11   1.18327837559738E-10
    9      4      5     7.51540137164064E-17   6.76386123447658E-16
   10      5      5     9.72948249903653E-20   9.72948249903653E-19
   11      5      6     2.05828267627298E-18   2.26411094390028E-17
   12      6      6     3.86371701469758E-16   4.63646041763710E-15
   13      6      7     3.44431963973089E-18   4.47761553165016E-17
   14      6      8     1.34047035228624E-19   1.87665849320073E-18
