# time[s], T9[GK], density[g/cm^3], Ye 
# 
2.017060961539310426e+01 2.969382021990329523e+00 6.361265461223917627e-04 8.343346788662415747e-01
2.119352594244947596e+01 2.896836466584101544e+00 5.906323520302273486e-04 8.343346788662415747e-01
2.226831763827804522e+01 2.826063285890935806e+00 5.483917899531263107e-04 8.343346788662415747e-01
2.339761546926121838e+01 2.757019178676100246e+00 5.091721681927155159e-04 8.343346788662415747e-01
2.458418361638500826e+01 2.689661901605829630e+00 4.727574365842171565e-04 8.343346788662415747e-01
2.583092644112147340e+01 2.623950243401548921e+00 4.389469963352133426e-04 8.343346788662415747e-01
2.714089559443110389e+01 2.559843999625518673e+00 4.075545949817808793e-04 8.343346788662415747e-01
2.851729748628510919e+01 2.497303948082518321e+00 3.784073003746364432e-04 8.343346788662415747e-01
2.996350113399157777e+01 2.436291824822481189e+00 3.513445480432419890e-04 8.343346788662415747e-01
3.148304640853506697e+01 2.376770300729420526e+00 3.262172566900721493e-04 8.343346788662415747e-01
3.307965269911476724e+01 2.318702958682312687e+00 3.028870069425380180e-04 8.343346788662415747e-01
3.475722801708908349e+01 2.262054271273973516e+00 2.812252788385401128e-04 8.343346788662415747e-01
3.651987856161048285e+01 2.206789579074279750e+00 2.611127438451617115e-04 8.343346788662415747e-01
3.837191877036446641e+01 2.152875069424452281e+00 2.424386075104331120e-04 8.343346788662415747e-01
4.031788188001345929e+01 2.100277755749423658e+00 2.250999991270133903e-04 8.343346788662415747e-01
4.236253102219521338e+01 2.048965457375615085e+00 2.090014050456083278e-04 8.343346788662415747e-01
4.451087088223422228e+01 1.998906779841811421e+00 1.940541425164158870e-04 8.343346788662415747e-01
4.676815994910450058e+01 1.950071095691039869e+00 1.801758711601191693e-04 8.343346788662415747e-01
4.913992338662669113e+01 1.902428525731747699e+00 1.672901393772700937e-04 8.343346788662415747e-01
5.163196655740519958e+01 1.855949920756779337e+00 1.553259631973462037e-04 8.343346788662415747e-01
5.425038923260748192e+01 1.810606843708983948e+00 1.442174352474799354e-04 8.343346788662415747e-01
5.700160052236680031e+01 1.766371552282539836e+00 1.339033616867757665e-04 8.343346788662415747e-01
5.989233456335367833e+01 1.723216981949347693e+00 1.243269251061847878e-04 8.343346788662415747e-01
6.292966700191433915e+01 1.681116729400109699e+00 1.154353715369449358e-04 8.343346788662415747e-01
6.612103231312204343e+01 1.640045036389964350e+00 1.071797198434021423e-04 8.343346788662415747e-01
6.947424199813316648e+01 1.599976773978788236e+00 9.951449189933616051e-05 8.343346788662415747e-01
7.299750370438927405e+01 1.560887427156530505e+00 9.239746206140751728e-05 8.343346788662415747e-01
7.669944131546641586e+01 1.522753079844166413e+00 8.578942455964239447e-05 8.343346788662415747e-01
8.058911605974476799e+01 1.485550400261095083e+00 7.965397752357338955e-05 8.343346788662415747e-01
8.467604868956688335e+01 1.449256626650029078e+00 7.395732245429546662e-05 8.343346788662415747e-01
8.897024278517207563e+01 1.413849553350645660e+00 6.866807803778410746e-05 8.343346788662415747e-01
9.348220924044809976e+01 1.379307517213469891e+00 6.375710727382265729e-05 8.343346788662415747e-01
9.822299199043395390e+01 1.345609384345686887e+00 5.919735696824092566e-05 8.343346788662415747e-01
1.032041950435467470e+02 1.312734537180767713e+00 5.496370870427091639e-05 8.343346788662415747e-01
1.084380108846995370e+02 1.280662861864001911e+00 5.103284047206204581e-05 8.343346788662415747e-01
1.139372503188326533e+02 1.249374735946212622e+00 4.738309819411008674e-05 8.343346788662415747e-01
1.197153738279060207e+02 1.218851016378133423e+00 4.399437643886957715e-05 8.343346788662415747e-01
1.257865245181047698e+02 1.189073027798095650e+00 4.084800766543279511e-05 8.343346788662415747e-01
1.321655627379041107e+02 1.160022551105858835e+00 3.792665938915468319e-05 8.343346788662415747e-01
1.388681024517271965e+02 1.131681812315598279e+00 3.521423870173751285e-05 8.343346788662415747e-01
1.459105494582274503e+02 1.104033471681228340e+00 3.269580361980267225e-05 8.343346788662415747e-01
1.533101415467424999e+02 1.077060613087406526e+00 3.035748077359272815e-05 8.343346788662415747e-01
1.610849906902112423e+02 1.050746733699727598e+00 2.818638898237355093e-05 8.343346788662415747e-01
1.692541273778299740e+02 1.025075733867771177e+00 2.617056829553391078e-05 8.343346788662415747e-01
1.778375471959567165e+02 1.000031907274842702e+00 2.429891410849074836e-05 8.343346788662415747e-01
1.868562597712858349e+02 9.755999313283544305e-01 2.256111599046061361e-05 8.343346788662415747e-01
1.963323401960870171e+02 9.517648577849870950e-01 2.094760088711770997e-05 8.343346788662415747e-01
2.062889830613825666e+02 9.285121036048894494e-01 1.944948038525708909e-05 8.343346788662415747e-01
2.167505592303204480e+02 9.058274420293226381e-01 1.805850174895851855e-05 8.343346788662415747e-01
2.277426754907079953e+02 8.836969938762848642e-01 1.676700245752235554e-05 8.343346788662415747e-01
2.392922372327170137e+02 8.621072190487948372e-01 1.556786799473962345e-05 8.343346788662415747e-01
2.514275143051757482e+02 8.410449082506397112e-01 1.445449265696898101e-05 8.343346788662415747e-01
2.641782102116439432e+02 8.204971749045189000e-01 1.342074316412296672e-05 8.343346788662415747e-01
2.775755348156455966e+02 8.004514472676312886e-01 1.246092487310604292e-05 8.343346788662415747e-01
2.916522807330147202e+02 7.808954607398934655e-01 1.156975040758405712e-05 8.343346788662415747e-01
3.064429035983424683e+02 7.618172503600761925e-01 1.074231053127481881e-05 8.343346788662415747e-01
3.219836064019941659e+02 7.432051434852684491e-01 9.974047104308692168e-06 8.343346788662415747e-01
3.383124281041274344e+02 7.250477526491898583e-01 9.260727973683224241e-06 8.343346788662415747e-01
3.554693367426101531e+02 7.073339685949855404e-01 8.598423659490332207e-06 8.343346788662415747e-01
3.734963272627393849e+02 6.900529534782372520e-01 7.983485708486705261e-06 8.343346788662415747e-01
3.924375243082203610e+02 6.731941342360332481e-01 7.412526595763206106e-06 8.343346788662415747e-01
4.123392902250082557e+02 6.567471961180360029e-01 6.882401063796956887e-06 8.343346788662415747e-01
4.332503385423638065e+02 6.407020763756017256e-01 6.390188796088419912e-06 8.343346788662415747e-01
4.552218532089046903e+02 6.250489581050747701e-01 5.933178329936793725e-06 8.343346788662415747e-01
4.783076138754976228e+02 6.097782642415001675e-01 5.508852119733906141e-06 8.343346788662415747e-01
5.025641275316463066e+02 5.948806516990780002e-01 5.114872668494357543e-06 8.343346788662415747e-01
5.280507668175828258e+02 5.803470056547733735e-01 4.749069651224235991e-06 8.343346788662415747e-01
5.548299153506109178e+02 5.661684339715831182e-01 4.409427959194564282e-06 8.343346788662415747e-01
5.829671204214145064e+02 5.523362617580489520e-01 4.094076599258681144e-06 8.343346788662415747e-01
6.125312534340839647e+02 5.388420260606899825e-01 3.801278387062976034e-06 8.343346788662415747e-01
6.435946784825692930e+02 5.256774706861047086e-01 3.529420377373629780e-06 8.343346788662415747e-01
6.762334294761938054e+02 5.128345411495732753e-01 3.277004978802628708e-06 8.343346788662415747e-01
7.105273962477594978e+02 5.003053797470750075e-01 3.042641703986629982e-06 8.343346788662415747e-01
7.465605200998037390e+02 4.880823207476984726e-01 2.825039509772508146e-06 8.343346788662415747e-01
7.844209992676217098e+02 4.761578857035108081e-01 2.622999685213929332e-06 8.343346788662415747e-01
8.242015048019893584e+02 4.645247788740088368e-01 2.435409248200713026e-06 8.343346788662415747e-01
8.659994073999849888e+02 4.531758827623584285e-01 2.261234814344937993e-06 8.343346788662415747e-01
9.099170157391275779e+02 4.421042537606894585e-01 2.099516904349127805e-06 8.343346788662415747e-01
9.560618268982143491e+02 4.313031179017783878e-01 1.949364658497304309e-06 8.343346788662415747e-01
1.004546789477787684e+03 4.207658667145264819e-01 1.809950929152611633e-06 8.343346788662415747e-01
1.055490580064301184e+03 4.104860531806894253e-01 1.680507724227281499e-06 8.343346788662415747e-01
1.109017893714653610e+03 4.004573877903928047e-01 1.560321976524390481e-06 8.343346788662415747e-01
1.165259749172143756e+03 3.906737346940125644e-01 1.448731615645765860e-06 8.343346788662415747e-01
1.224353809560886020e+03 3.811291079480725874e-01 1.345121920827336196e-06 8.343346788662415747e-01
1.286444719343687666e+03 3.718176678528570811e-01 1.248922134610633941e-06 8.343346788662415747e-01
1.351684458368128617e+03 3.627337173795008862e-01 1.159602318696135959e-06 8.343346788662415747e-01
1.420232713867452958e+03 3.538716986843708501e-01 1.076670434658183674e-06 8.343346788662415747e-01
1.492257271326833461e+03 3.452261897086021936e-01 9.996696334399133337e-07 8.343346788662415747e-01
1.567934425171697285e+03 3.367919008607162534e-01 9.281757386968264128e-07 8.343346788662415747e-01
1.647449410283397128e+03 3.285636717802817297e-01 8.617949101253560187e-07 8.343346788662415747e-01
1.730996855398402886e+03 3.205364681806474603e-01 8.001614739044145418e-07 8.343346788662415747e-01
1.818781259500845408e+03 3.127053787688076070e-01 7.429359082983593486e-07 8.343346788662415747e-01
1.911017492374429366e+03 3.050656122405209780e-01 6.898029733246621510e-07 8.343346788662415747e-01
2.007931320538963519e+03 2.976124943488408503e-01 6.404699741830948292e-07 8.343346788662415747e-01
2.109759959858804905e+03 2.903414650442658895e-01 5.946651488801693980e-07 8.343346788662415747e-01
2.216752656175846369e+03 2.832480756847600700e-01 5.521361711666770257e-07 8.343346788662415747e-01
2.329171295388287490e+03 2.763279863139342929e-01 5.126487605414197837e-07 8.343346788662415747e-01
2.447291044468427572e+03 2.695769630057268662e-01 4.759853916640400808e-07 8.343346788662415747e-01
2.571401024988559584e+03 2.629908752739548716e-01 4.419440960674362444e-07 8.343346788662415747e-01
2.701805020803486968e+03 2.565656935451550713e-01 4.103373495687460154e-07 8.343346788662415747e-01
2.838822221621933295e+03 2.502974866931644282e-01 3.809910392499287535e-07 8.343346788662415747e-01
2.982788004286796877e+03 2.441824196339358877e-01 3.537435043173483533e-07 8.343346788662415747e-01
3.134054753676679411e+03 2.382167509791136839e-01 3.284446455566902328e-07 8.343346788662415747e-01
3.292992725237935247e+03 2.323968307469357064e-01 3.049550984774626833e-07 8.343346788662415747e-01
3.459990951258485893e+03 2.267190981290615748e-01 2.831454655921540147e-07 8.343346788662415747e-01
3.635458193101720099e+03 2.211800793119584885e-01 2.628956036008774862e-07 8.343346788662415747e-01
3.819823941731182003e+03 2.157763853515146935e-01 2.440939615548091540e-07 8.343346788662415747e-01
4.013539468975128784e+03 2.105047100995773579e-01 2.266369663525317002e-07 8.343346788662415747e-01
4.217078932104030173e+03 2.053618281811488422e-01 2.104284521841612236e-07 8.343346788662415747e-01
4.430940534424800717e+03 2.003445930210012715e-01 1.953791307802119082e-07 8.343346788662415747e-01
4.655647744732417777e+03 1.954499349185045143e-01 1.814060995469530151e-07 8.343346788662415747e-01
4.891750578603911890e+03 1.906748591694872597e-01 1.684323848787027141e-07 8.343346788662415747e-01
5.139826944670843659e+03 1.860164442339838908e-01 1.563865181312967321e-07 8.343346788662415747e-01
5.400484059165573854e+03 1.814718399487459111e-01 1.452021419208845463e-07 8.343346788662415747e-01
5.674359932203758945e+03 1.770382657834225215e-01 1.348176445792568372e-07 8.343346788662415747e-01
5.962124929440929918e+03 1.727130091393464517e-01 1.251758207520257259e-07 8.343346788662415747e-01
6.264483412925771518e+03 1.684934236898809057e-01 1.162235562699787550e-07 8.343346788662415747e-01
6.582175465166237700e+03 1.643769277613152668e-01 1.079115355576555107e-07 8.343346788662415747e-01
6.915978700628701517e+03 1.603610027533160509e-01 1.001939699673350751e-07 8.343346788662415747e-01
7.266710169103916996e+03 1.564431915979696275e-01 9.302834554190610826e-08 8.343346788662415747e-01
7.635228355598897906e+03 1.526210972564708279e-01 8.637518881710866081e-08 8.343346788662415747e-01
8.022435281649643912e+03 1.488923812525403401e-01 8.019784937302122259e-08 8.343346788662415747e-01
8.429278713198178593e+03 1.452547622416724693e-01 7.446229793692633119e-08 8.343346788662415747e-01
8.856754480438206883e+03 1.417060146153368561e-01 6.913693892535734840e-08 8.343346788662415747e-01
9.305908915307440111e+03 1.382439671392825808e-01 6.419243639267555737e-08 8.343346788662415747e-01
9.777841412593146742e+03 1.348665016251088811e-01 5.960155242737182621e-08 8.343346788662415747e-01
1.027370712091940550e+04 1.315715516342921554e-01 5.533899710586596867e-08 8.343346788662415747e-01
1.079471977020313898e+04 1.283571012138739476e-01 5.138128917723687779e-08 8.343346788662415747e-01
1.134215464249931028e+04 1.252211836630388597e-01 4.770662671143713194e-08 8.343346788662415747e-01
1.191735169350746764e+04 1.221618803298249317e-01 4.429476699842495126e-08 8.343346788662415747e-01
1.252171883237959810e+04 1.191773194372335032e-01 4.112691503661443941e-08 8.343346788662415747e-01
1.315673536785778560e+04 1.162656749380173993e-01 3.818561999635423114e-08 8.343346788662415747e-01
1.382395562917660391e+04 1.134251653974479718e-01 3.545467908808153584e-08 8.343346788662415747e-01
1.452501277059268250e+04 1.106540529033790965e-01 3.291904830558908636e-08 8.343346788662415747e-01
1.526162276885485699e+04 1.079506420029368585e-01 3.056475955270991120e-08 8.343346788662415747e-01
1.603558862339816005e+04 1.053132786651899688e-01 2.837884369689873479e-08 8.343346788662415747e-01
1.684880476954353799e+04 1.027403492691616599e-01 2.634925912582900722e-08 8.343346788662415747e-01
1.770326171550509025e+04 1.002302796165659426e-01 2.446482541344536256e-08 8.343346788662415747e-01
1.860105091455451475e+04 9.778153396866455516e-02 2.271516173005605639e-08 8.343346788662415747e-01
1.954436988426891548e+04 9.539261410665410279e-02 2.109062965718260642e-08 8.343346788662415747e-01
2.053552758539217757e+04 9.306205841500862774e-02 1.958228009214931603e-08 8.343346788662415747e-01
2.157695007347521823e+04 9.078844098721855493e-02 1.818180394992592084e-08 8.343346788662415747e-01
2.267118643712947232e+04 8.857037075337630128e-02 1.688148639065143000e-08 8.343346788662415747e-01
2.382091503742829809e+04 8.640649062907597433e-02 1.567416432069208815e-08 8.343346788662415747e-01
2.502895006372774515e+04 8.429547668510808944e-02 1.455318693311923610e-08 8.343346788662415747e-01
2.629824842195523161e+04 8.223603733743699296e-02 1.351237907023293181e-08 8.343346788662415747e-01
2.763191697222420771e+04 8.022691255697074475e-02 1.254600720630853691e-08 8.343346788662415747e-01
2.903322013349221743e+04 7.826687309863557263e-02 1.164874786317202620e-08 8.343346788662415747e-01
3.050558787387558186e+04 7.635471974928527417e-02 1.081565828461531176e-08 8.343346788662415747e-01
3.205262410617799469e+04 7.448928259398586438e-02 1.004214920810500791e-08 8.343346788662415747e-01
3.367811550918386638e+04 7.266942030022485732e-02 9.323959583790712651e-09 8.343346788662415747e-01
3.538604079630779597e+04 7.089401941960833675e-02 8.657133101547253353e-09 8.343346788662415747e-01
3.718058045428635523e+04 6.916199370661901824e-02 8.037996396744936182e-09 8.343346788662415747e-01
3.906612697575077618e+04 6.747228345401720673e-02 7.463138814688830092e-09 8.343346788662415747e-01
4.104729561072642537e+04 6.582385484447861312e-02 6.929393622255196054e-09 8.343346788662415747e-01
4.312893566337397351e+04 6.421569931807358245e-02 6.433820563225489501e-09 8.343346788662415747e-01
4.531614236162665475e+04 6.264683295519775375e-02 5.973689661219061162e-09 8.343346788662415747e-01
4.761426932877324725e+04 6.111629587457988178e-02 5.546466181000420894e-09 8.343346788662415747e-01
5.002894168751498364e+04 5.962315164599700512e-02 5.149796665316505847e-09 8.343346788662415747e-01
5.256606982857307594e+04 5.816648671733638809e-02 4.781495970344383122e-09 8.343346788662415747e-01
5.523186387754413590e+04 5.674540985565666718e-02 4.439535228332056267e-09 8.343346788662415747e-01
5.803284889541773009e+04 5.535905160190350560e-02 4.122030671121084470e-09 8.343346788662415747e-01
6.097588084996108228e+04 5.400656373894728579e-02 3.827233252983207884e-09 8.343346788662415747e-01
6.406816339706205326e+04 5.268711877261804399e-02 3.553519015606138312e-09 8.343346788662415747e-01
6.731726551311086223e+04 5.139990942541811797e-02 3.299380142151431879e-09 8.343346788662415747e-01
7.073114002157408686e+04 5.014414814260494124e-02 3.063416651104168578e-09 8.343346788662415747e-01
7.431814305911048723e+04 4.891906661034085141e-02 2.844328684157914083e-09 8.343346788662415747e-01
7.808705452887875435e+04 4.772391528561416990e-02 2.640909345650870799e-09 8.343346788662415747e-01
8.204709959109532065e+04 4.655796293764575405e-02 2.452038054107975317e-09 8.343346788662415747e-01
8.620797124344737676e+04 4.542049620049952441e-02 2.276674369264211662e-09 8.343346788662415747e-01
9.057985404663388908e+04 4.431081913662245075e-02 2.113852260563797860e-09 8.343346788662415747e-01
9.517344905310212926e+04 4.322825281104851480e-02 1.962674785562224655e-09 8.343346788662415747e-01
1.000000000000000000e+05 4.217213487600550426e-02 1.822309148915797026e-09 8.343346788662415747e-01
