# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     5.81935371138326E-12   5.81935371138326E-12
    1      1      0     7.47401858977869E-01   7.47401858977869E-01
    2      1      1     1.35542926444143E-05   2.71085852888286E-05
    3      1      2     4.38183975726618E-08   1.31455192717986E-07
    3      2      1     6.83343206620800E-06   2.05002961986240E-05
    4      2      2     6.31375991332052E-02   2.52550396532821E-01
    6      3      3     5.40449411818479E-15   3.24269647091087E-14
    7      3      4     1.73660213232039E-11   1.21562149262427E-10
    7      4      3     5.75028247002756E-10   4.02519772901929E-09
    9      4      5     2.14656615209137E-18   1.93190953688223E-17
   11      5      6     6.66548299960278E-16   7.33203129956306E-15
   12      6      6     7.77214508721039E-16   9.32657410465246E-15
   13      6      7     2.10384709858587E-17   2.73500122816163E-16
   14      6      8     2.43922818159658E-18   3.41491945423521E-17
