# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     8.17942701775176E-12   8.17942701775176E-12
    1      1      0     7.48640990484958E-01   7.48640990484958E-01
    2      1      1     1.71309977923313E-05   3.42619955846625E-05
    3      1      2     5.60332590218570E-08   1.68099777065571E-07
    3      2      1     7.40550280045318E-06   2.22165084013596E-05
    4      2      2     6.28255899367433E-02   2.51302359746973E-01
    6      3      3     6.75612886541455E-15   4.05367731924873E-14
    7      3      4     2.06992202425951E-11   1.44894541698165E-10
    7      4      3     4.30168557330368E-10   3.01117990131257E-09
    9      4      5     3.29406034380591E-18   2.96465430942532E-17
   11      5      6     4.36594111979436E-16   4.80253523177379E-15
   12      6      6     7.09092947346242E-16   8.50911536815491E-15
   13      6      7     1.67695967985495E-17   2.18004758381143E-16
   14      6      8     1.68916701949525E-18   2.36483382729336E-17
