# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     5.83929585712415E-11   5.83929585712415E-11
    1      1      0     7.57405476441510E-01   7.57405476441510E-01
    2      1      1     6.97441884655769E-05   1.39488376931154E-04
    3      1      2     2.38051168629731E-07   7.14153505889194E-07
    3      2      1     1.32367651029694E-05   3.97102953089083E-05
    4      2      2     6.06036525111476E-02   2.42414610044590E-01
    6      3      3     2.57136278343781E-14   1.54281767006269E-13
    7      3      4     5.63329594848657E-11   3.94330716394060E-10
    7      4      3     3.36103404504483E-11   2.35272383153138E-10
    9      4      5     4.10302966259727E-17   3.69272669633755E-16
   10      5      5     5.41081216928921E-20   5.41081216928921E-19
   11      5      6     6.00977444693768E-18   6.61075189163145E-17
   12      6      6     4.24144252209795E-16   5.08973102651754E-15
   13      6      7     4.39719895419823E-18   5.71635864045770E-17
   14      6      8     1.99814609423972E-19   2.79740453193561E-18
