# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     3.50823689045019E-11   3.50823689045019E-11
    1      1      0     7.54877802947774E-01   7.54877802947774E-01
    2      1      1     4.82747753316146E-05   9.65495506632291E-05
    3      1      2     1.63783195259119E-07   4.91349585777358E-07
    3      2      1     1.12584879820551E-05   3.37754639461652E-05
    4      2      2     6.12478449605860E-02   2.44991379842344E-01
    6      3      3     1.81130025975919E-14   1.08678015585551E-13
    7      3      4     4.16464405566770E-11   2.91525083896739E-10
    7      4      3     7.41370794859412E-11   5.18959556401588E-10
    9      4      5     2.03755482179492E-17   1.83379933961543E-16
   10      5      5     2.65480744788236E-20   2.65480744788236E-19
   11      5      6     2.46804590886983E-17   2.71485049975682E-16
   12      6      6     4.79815695530595E-16   5.75778834636714E-15
   13      6      7     6.10954370667016E-18   7.94240681867121E-17
   14      6      8     3.38280517666182E-19   4.73592724732655E-18
