# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     2.28718744979303E-10   2.28718744979303E-10
    1      1      0     7.65465793680577E-01   7.65465793680577E-01
    2      1      1     1.86621412829748E-04   3.73242825659496E-04
    3      1      2     6.32968383700359E-07   1.89890515110108E-06
    3      2      1     2.01819415192395E-05   6.05458245577184E-05
    4      2      2     5.85246293384936E-02   2.34098517353974E-01
    6      3      3     6.56175179057562E-14   3.93705107434537E-13
    7      3      4     1.65525805821482E-10   1.15868064075038E-09
    7      4      3     3.18283898049199E-12   2.22798728634439E-11
    9      4      5     3.44264747315099E-16   3.09838272583589E-15
   10      5      5     3.51557200577623E-19   3.51557200577623E-18
   11      5      6     1.97076539409836E-18   2.16784193350820E-17
   12      6      6     3.14377928027148E-16   3.77253513632578E-15
   13      6      7     2.11626551744972E-18   2.75114517268464E-17
   14      6      8     5.78409379904594E-20   8.09773131866431E-19
