# time[s], T9[GK], density[g/cm^3], Ye 
# 
8.058911605974476799e+01 1.485550400261095083e+00 2.239685606699261705e-05 8.343346788662415747e-01
8.467604868956688335e+01 1.449256626650029078e+00 2.079508842629742917e-05 8.343346788662415747e-01
8.897024278517207563e+01 1.413849553350645660e+00 1.930787523766926963e-05 8.343346788662415747e-01
9.348220924044809976e+01 1.379307517213469891e+00 1.792702385059193157e-05 8.343346788662415747e-01
9.822299199043395390e+01 1.345609384345686887e+00 1.664492753261062182e-05 8.343346788662415747e-01
1.032041950435467470e+02 1.312734537180767713e+00 1.545452356592424238e-05 8.343346788662415747e-01
1.084380108846995370e+02 1.280662861864001911e+00 1.434925434080562484e-05 8.343346788662415747e-01
1.139372503188326533e+02 1.249374735946212622e+00 1.332303123152377856e-05 8.343346788662415747e-01
1.197153738279060207e+02 1.218851016378133423e+00 1.237020105577082271e-05 8.343346788662415747e-01
1.257865245181047698e+02 1.189073027798095650e+00 1.148551493282751385e-05 8.343346788662415747e-01
1.321655627379041107e+02 1.160022551105858835e+00 1.066409936891553793e-05 8.343346788662415747e-01
1.388681024517271965e+02 1.131681812315598279e+00 9.901429410453806729e-06 8.343346788662415747e-01
1.459105494582274503e+02 1.104033471681228340e+00 9.193303717327351517e-06 8.343346788662415747e-01
1.533101415467424999e+02 1.077060613087406526e+00 8.535821418854239563e-06 8.343346788662415747e-01
1.610849906902112423e+02 1.050746733699727598e+00 7.925360624956352565e-06 8.343346788662415747e-01
1.692541273778299740e+02 1.025075733867771177e+00 7.358558474157892103e-06 8.343346788662415747e-01
1.778375471959567165e+02 1.000031907274842702e+00 6.832292608501856090e-06 8.343346788662415747e-01
1.868562597712858349e+02 9.755999313283544305e-01 6.343663973334290447e-06 8.343346788662415747e-01
1.963323401960870171e+02 9.517648577849870950e-01 5.889980847205469037e-06 8.343346788662415747e-01
2.062889830613825666e+02 9.285121036048894494e-01 5.468744013912955971e-06 8.343346788662415747e-01
2.167505592303204480e+02 9.058274420293226381e-01 5.077632995003437086e-06 8.343346788662415747e-01
2.277426754907079953e+02 8.836969938762848642e-01 4.714493266891826863e-06 8.343346788662415747e-01
2.392922372327170137e+02 8.621072190487948372e-01 4.377324392180363776e-06 8.343346788662415747e-01
2.514275143051757482e+02 8.410449082506397112e-01 4.064268999796366909e-06 8.343346788662415747e-01
2.641782102116439432e+02 8.204971749045189000e-01 3.773602553243251781e-06 8.343346788662415747e-01
2.775755348156455966e+02 8.004514472676312886e-01 3.503723850600801660e-06 8.343346788662415747e-01
2.916522807330147202e+02 7.808954607398934655e-01 3.253146203941938569e-06 8.343346788662415747e-01
3.064429035983424683e+02 7.618172503600761925e-01 3.020489249575740569e-06 8.343346788662415747e-01
3.219836064019941659e+02 7.432051434852684491e-01 2.804471344001563858e-06 8.343346788662415747e-01
3.383124281041274344e+02 7.250477526491898583e-01 2.603902503685676179e-06 8.343346788662415747e-01
3.554693367426101531e+02 7.073339685949855404e-01 2.417677849767590323e-06 8.343346788662415747e-01
3.734963272627393849e+02 6.900529534782372520e-01 2.244771521584749633e-06 8.343346788662415747e-01
3.924375243082203610e+02 6.731941342360332481e-01 2.084231025486842439e-06 8.343346788662415747e-01
4.123392902250082557e+02 6.567471961180360029e-01 1.935171987808879028e-06 8.343346788662415747e-01
4.332503385423638065e+02 6.407020763756017256e-01 1.796773283098701850e-06 8.343346788662415747e-01
4.552218532089046903e+02 6.250489581050747701e-01 1.668272510761526660e-06 8.343346788662415747e-01
4.783076138754976228e+02 6.097782642415001675e-01 1.548961795203675763e-06 8.343346788662415747e-01
5.025641275316463066e+02 5.948806516990780002e-01 1.438183886339633152e-06 8.343346788662415747e-01
5.280507668175828258e+02 5.803470056547733735e-01 1.335328538981167732e-06 8.343346788662415747e-01
5.548299153506109178e+02 5.661684339715831182e-01 1.239829151163564546e-06 8.343346788662415747e-01
5.829671204214145064e+02 5.523362617580489520e-01 1.151159642890432604e-06 8.343346788662415747e-01
6.125312534340839647e+02 5.388420260606899825e-01 1.068831558102962741e-06 8.343346788662415747e-01
6.435946784825692930e+02 5.256774706861047086e-01 9.923913739091549379e-07 8.343346788662415747e-01
6.762334294761938054e+02 5.128345411495732753e-01 9.214180022502921544e-07 8.343346788662415747e-01
7.105273962477594978e+02 5.003053797470750075e-01 8.555204702420564313e-07 8.343346788662415747e-01
7.465605200998037390e+02 4.880823207476984726e-01 7.943357664118788743e-07 8.343346788662415747e-01
7.844209992676217098e+02 4.761578857035108081e-01 7.375268409680773295e-07 8.343346788662415747e-01
8.242015048019893584e+02 4.645247788740088368e-01 6.847807490847705663e-07 8.343346788662415747e-01
8.659994073999849888e+02 4.531758827623584285e-01 6.358069269744655004e-07 8.343346788662415747e-01
9.099170157391275779e+02 4.421042537606894585e-01 5.903355912516621955e-07 8.343346788662415747e-01
9.560618268982143491e+02 4.313031179017783878e-01 5.481162527699934713e-07 8.343346788662415747e-01
1.004546789477787684e+03 4.207658667145264819e-01 5.089163367460677618e-07 8.343346788662415747e-01
1.055490580064301184e+03 4.104860531806894253e-01 4.725199015686171451e-07 8.343346788662415747e-01
1.109017893714653610e+03 4.004573877903928047e-01 4.387264492352555079e-07 8.343346788662415747e-01
1.165259749172143756e+03 3.906737346940125644e-01 4.073498208638390738e-07 8.343346788662415747e-01
1.224353809560886020e+03 3.811291079480725874e-01 3.782171711941267855e-07 8.343346788662415747e-01
1.286444719343687666e+03 3.718176678528570811e-01 3.511680164305332318e-07 8.343346788662415747e-01
1.351684458368128617e+03 3.627337173795008862e-01 3.260533501808126959e-07 8.343346788662415747e-01
1.420232713867452958e+03 3.538716986843708501e-01 3.027348226206184267e-07 8.343346788662415747e-01
1.492257271326833461e+03 3.452261897086021936e-01 2.810839783621715985e-07 8.343346788662415747e-01
1.567934425171697285e+03 3.367919008607162534e-01 2.609815488286840452e-07 8.343346788662415747e-01
1.647449410283397128e+03 3.285636717802817297e-01 2.423167952363986728e-07 8.343346788662415747e-01
1.730996855398402886e+03 3.205364681806474603e-01 2.249868985649352437e-07 8.343346788662415747e-01
1.818781259500845408e+03 3.127053787688076070e-01 2.088963931554376293e-07 8.343346788662415747e-01
1.911017492374429366e+03 3.050656122405209780e-01 1.939566408163834426e-07 8.343346788662415747e-01
2.007931320538963519e+03 2.976124943488408503e-01 1.800853425400386246e-07 8.343346788662415747e-01
2.109759959858804905e+03 2.903414650442658895e-01 1.672060851397442756e-07 8.343346788662415747e-01
2.216752656175846369e+03 2.832480756847600700e-01 1.552479203105801572e-07 8.343346788662415747e-01
2.329171295388287490e+03 2.763279863139342929e-01 1.441449737945648208e-07 8.343346788662415747e-01
2.447291044468427572e+03 2.695769630057268662e-01 1.338360824973949664e-07 8.343346788662415747e-01
2.571401024988559584e+03 2.629908752739548716e-01 1.242644575576931069e-07 8.343346788662415747e-01
2.701805020803486968e+03 2.565656935451550713e-01 1.153773715127107475e-07 8.343346788662415747e-01
2.838822221621933295e+03 2.502974866931644282e-01 1.071258678371619130e-07 8.343346788662415747e-01
2.982788004286796877e+03 2.441824196339358877e-01 9.946449125512301911e-08 8.343346788662415747e-01
3.134054753676679411e+03 2.382167509791136839e-01 9.235103733935408169e-08 8.343346788662415747e-01
3.292992725237935247e+03 2.323968307469357064e-01 8.574632001865768911e-08 8.343346788662415747e-01
3.459990951258485893e+03 2.267190981290615748e-01 7.961395571253566560e-08 8.343346788662415747e-01
3.635458193101720099e+03 2.211800793119584885e-01 7.392016290399874012e-08 8.343346788662415747e-01
3.819823941731182003e+03 2.157763853515146935e-01 6.863357604643363299e-08 8.343346788662415747e-01
4.013539468975128784e+03 2.105047100995773579e-01 6.372507277938863767e-08 8.343346788662415747e-01
4.217078932104030173e+03 2.053618281811488422e-01 5.916761350145905234e-08 8.343346788662415747e-01
4.430940534424800717e+03 2.003445930210012715e-01 5.493609241652123145e-08 8.343346788662415747e-01
4.655647744732417777e+03 1.954499349185045143e-01 5.100719923277187550e-08 8.343346788662415747e-01
4.891750578603911890e+03 1.906748591694872597e-01 4.735929075270835142e-08 8.343346788662415747e-01
5.139826944670843659e+03 1.860164442339838908e-01 4.397227164667587513e-08 8.343346788662415747e-01
5.400484059165573854e+03 1.814718399487459111e-01 4.082748375319542526e-08 8.343346788662415747e-01
5.674359932203758945e+03 1.770382657834225215e-01 3.790760329625688726e-08 8.343346788662415747e-01
5.962124929440929918e+03 1.727130091393464517e-01 3.519654545337784395e-08 8.343346788662415747e-01
6.264483412925771518e+03 1.684934236898809057e-01 3.267937574871722568e-08 8.343346788662415747e-01
6.582175465166237700e+03 1.643769277613152668e-01 3.034222778313483731e-08 8.343346788662415747e-01
6.915978700628701517e+03 1.603610027533160509e-01 2.817222684799223687e-08 8.343346788662415747e-01
7.266710169103916996e+03 1.564431915979696275e-01 2.615741900190616340e-08 8.343346788662415747e-01
7.635228355598897906e+03 1.526210972564708279e-01 2.428670521975594800e-08 8.343346788662415747e-01
8.022435281649643912e+03 1.488923812525403401e-01 2.254978025119129263e-08 8.343346788662415747e-01
8.429278713198178593e+03 1.452547622416724693e-01 2.093707585182801886e-08 8.343346788662415747e-01
8.856754480438206883e+03 1.417060146153368561e-01 1.943970807440755657e-08 8.343346788662415747e-01
9.305908915307440111e+03 1.382439671392825808e-01 1.804942832956266174e-08 8.343346788662415747e-01
9.777841412593146742e+03 1.348665016251088811e-01 1.675857794659537921e-08 8.343346788662415747e-01
1.027370712091940550e+04 1.315715516342921554e-01 1.556004598395601788e-08 8.343346788662415747e-01
1.079471977020313898e+04 1.283571012138739476e-01 1.444723005701164938e-08 8.343346788662415747e-01
1.134215464249931028e+04 1.252211836630388597e-01 1.341399996731599813e-08 8.343346788662415747e-01
1.191735169350746764e+04 1.221618803298249317e-01 1.245466393302330007e-08 8.343346788662415747e-01
1.252171883237959810e+04 1.191773194372335032e-01 1.156393723441979594e-08 8.343346788662415747e-01
1.315673536785778560e+04 1.162656749380173993e-01 1.073691310184874789e-08 8.343346788662415747e-01
1.382395562917660391e+04 1.134251653974479718e-01 9.969035685658899658e-09 8.343346788662415747e-01
1.452501277059268250e+04 1.106540529033790965e-01 9.256074959275684298e-09 8.343346788662415747e-01
1.526162276885485699e+04 1.079506420029368585e-01 8.594103417141841446e-09 8.343346788662415747e-01
1.603558862339816005e+04 1.053132786651899688e-01 7.979474439164299303e-09 8.343346788662415747e-01
1.684880476954353799e+04 1.027403492691616599e-01 7.408802202481770320e-09 8.343346788662415747e-01
1.770326171550509025e+04 1.002302796165659426e-01 6.878943029892999516e-09 8.343346788662415747e-01
1.860105091455451475e+04 9.778153396866455516e-02 6.386978072199367047e-09 8.343346788662415747e-01
1.954436988426891548e+04 9.539261410665410279e-02 5.930197229063291907e-09 8.343346788662415747e-01
2.053552758539217757e+04 9.306205841500862774e-02 5.506084219806927624e-09 8.343346788662415747e-01
2.157695007347521823e+04 9.078844098721855493e-02 5.112302721910582834e-09 8.343346788662415747e-01
2.267118643712947232e+04 8.857037075337630128e-02 4.746683500851156722e-09 8.343346788662415747e-01
2.382091503742829809e+04 8.640649062907597433e-02 4.407212460382645399e-09 8.343346788662415747e-01
2.502895006372774515e+04 8.429547668510808944e-02 4.092019547431217864e-09 8.343346788662415747e-01
2.629824842195523161e+04 8.223603733743699296e-02 3.799368450484302466e-09 8.343346788662415747e-01
2.763191697222420771e+04 8.022691255697074475e-02 3.527647034725740037e-09 8.343346788662415747e-01
2.903322013349221743e+04 7.826687309863557263e-02 3.275358461226124770e-09 8.343346788662415747e-01
3.050558787387558186e+04 7.635471974928527417e-02 3.041112941266693852e-09 8.343346788662415747e-01
3.205262410617799469e+04 7.448928259398586438e-02 2.823620080373631858e-09 8.343346788662415747e-01
3.367811550918386638e+04 7.266942030022485732e-02 2.621681769887950749e-09 8.343346788662415747e-01
3.538604079630779597e+04 7.089401941960833675e-02 2.434185586912708679e-09 8.343346788662415747e-01
3.718058045428635523e+04 6.916199370661901824e-02 2.260098666279702412e-09 8.343346788662415747e-01
3.906612697575077618e+04 6.747228345401720673e-02 2.098462010777851148e-09 8.343346788662415747e-01
4.104729561072642537e+04 6.582385484447861312e-02 1.948385208299939210e-09 8.343346788662415747e-01
4.312893566337397351e+04 6.421569931807358245e-02 1.809041526806033125e-09 8.343346788662415747e-01
4.531614236162665475e+04 6.264683295519775375e-02 1.679663360082801032e-09 8.343346788662415747e-01
4.761426932877324725e+04 6.111629587457988178e-02 1.559537999210962709e-09 8.343346788662415747e-01
5.002894168751498364e+04 5.962315164599700512e-02 1.448003706446900012e-09 8.343346788662415747e-01
5.256606982857307594e+04 5.816648671733638809e-02 1.344446069890423088e-09 8.343346788662415747e-01
5.523186387754413590e+04 5.674540985565666718e-02 1.248294618857792968e-09 8.343346788662415747e-01
5.803284889541773009e+04 5.535905160190350560e-02 1.159019681314795329e-09 8.343346788662415747e-01
6.097588084996108228e+04 5.400656373894728579e-02 1.076129466058425446e-09 8.343346788662415747e-01
6.406816339706205326e+04 5.268711877261804399e-02 9.991673535737523148e-10 8.343346788662415747e-01
6.731726551311086223e+04 5.139990942541811797e-02 9.277093806419146169e-10 8.343346788662415747e-01
7.073114002157408686e+04 5.014414814260494124e-02 8.613619048427729405e-10 8.343346788662415747e-01
7.431814305911048723e+04 4.891906661034085141e-02 7.997594360865439237e-10 8.343346788662415747e-01
7.808705452887875435e+04 4.772391528561416990e-02 7.425626232288711444e-10 8.343346788662415747e-01
8.204709959109532065e+04 4.655796293764575405e-02 6.894563846782434310e-10 8.343346788662415747e-01
8.620797124344737676e+04 4.542049620049952441e-02 6.401481726977323386e-10 8.343346788662415747e-01
9.057985404663388908e+04 4.431081913662245075e-02 5.943663618395342945e-10 8.343346788662415747e-01
9.517344905310212926e+04 4.322825281104851480e-02 5.518587526347137767e-10 8.343346788662415747e-01
1.000000000000000000e+05 4.217213487600550426e-02 5.123911822953488683e-10 8.343346788662415747e-01
