# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     4.38721609500775E-10   4.38721609500775E-10
    1      1      0     7.70474147701737E-01   7.70474147701737E-01
    2      1      1     2.97805976102943E-04   5.95611952205886E-04
    3      1      2     9.99992268057464E-07   2.99997680417239E-06
    3      2      1     2.46990792936454E-05   7.40972378809362E-05
    4      2      2     5.72132851338367E-02   2.28853140535347E-01
    6      3      3     1.02028819691227E-13   6.12172918147360E-13
    7      3      4     3.07055862014331E-10   2.14939103410031E-09
    7      4      3     1.04081630468303E-12   7.28571413278122E-12
    9      4      5     1.04704738752675E-15   9.42342648774077E-15
   10      5      5     6.63113515052599E-19   6.63113515052600E-18
   11      5      6     4.29594072683235E-18   4.72553479951559E-17
   12      6      6     2.68546692132836E-16   3.22256030559403E-15
   13      6      7     1.59447983772903E-18   2.07282378904774E-17
   14      6      8     3.41586729336934E-20   4.78221421071708E-19
