# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     2.84975138987177E-10   2.84975138987177E-10
    1      1      0     7.67008626091940E-01   7.67008626091940E-01
    2      1      1     2.18366829278564E-04   4.36733658557127E-04
    3      1      2     7.38294214334813E-07   2.21488264300444E-06
    3      2      1     2.15734568040922E-05   6.47203704122766E-05
    4      2      2     5.81219258190480E-02   2.32487703276192E-01
    6      3      3     7.61629045412242E-14   4.56977427247345E-13
    7      3      4     2.02804469182154E-10   1.41963128427508E-09
    7      4      3     2.16922460089201E-12   1.51845722062441E-11
    9      4      5     4.98050906653559E-16   4.48245815988203E-15
   10      5      5     4.49105869292564E-19   4.49105869292564E-18
   11      5      6     2.53885279443760E-18   2.79273807388136E-17
   12      6      6     2.99631741317011E-16   3.59558089580413E-15
   13      6      7     1.92899510619755E-18   2.50769363805682E-17
   14      6      8     4.87047296902264E-20   6.81866215663170E-19
