# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     4.75564711935566E-11   4.75564711935566E-11
    1      1      0     7.56370949018427E-01   7.56370949018427E-01
    2      1      1     6.01427406061305E-05   1.20285481212261E-04
    3      1      2     2.04891250896275E-07   6.14673752688825E-07
    3      2      1     1.24002534686898E-05   3.72007604060694E-05
    4      2      2     6.08677373362808E-02   2.43470949345123E-01
    6      3      3     2.23293612607536E-14   1.33976167564521E-13
    7      3      4     4.95592167086254E-11   3.46914516960378E-10
    7      4      3     4.66379798471380E-11   3.26465858929966E-10
    9      4      5     3.07623085608686E-17   2.76860777047817E-16
   10      5      5     4.05313431070989E-20   4.05313431070989E-19
   11      5      6     1.07706944094415E-17   1.18477638503857E-16
   12      6      6     4.45180245660020E-16   5.34216294792024E-15
   13      6      7     5.00006103192505E-18   6.50007934150256E-17
   14      6      8     2.45522845354048E-19   3.43731983495667E-18
