# 1:iteration 2:time[s], 3:T[GK], 4:rho[g/cm3], 5:Ye 
# 6:R[km], 7:Y_n, 8:Y_p, 9:Y_alpha, 10:Y_lights 
# 11:Y_heavies 12:<Z> 13:<A> 14:entropy [kB/baryon] (15:Sn [MeV])
       0  0.0000000000000000E+00   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923079E-01   5.0000000000000000E+01   1.0000000000000000E-99   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.8000000000000000E+01   6.5000000000000000E+01   7.4340767978504263E-01
       1  9.9999999999999998E-13   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923085E-01   5.0000000000000000E+01   2.6810008501380650E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7520415330173734E+01   6.3886678445046172E+01   7.4751912529067299E-01
       2  2.0000000000000000E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923079E-01   5.0000000000000000E+01   4.1884970533798794E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7257897449533438E+01   6.3277261936416920E+01   7.4982616469446350E-01
       3  3.0000000000000001E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923079E-01   5.0000000000000000E+01   4.7446687525425324E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7162305088691284E+01   6.3055351098747622E+01   7.5067645642222636E-01
       4  3.1243405468274533E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923079E-01   5.0000000000000000E+01   4.7576836142250954E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7160076178916032E+01   6.3050176843912212E+01   7.5069634838878929E-01
       5  3.2486810936549064E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923079E-01   5.0000000000000000E+01   4.7654517113603084E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7158745998131238E+01   6.3047088924233222E+01   7.5070822105888801E-01
       6  3.3730216404823595E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923079E-01   5.0000000000000000E+01   4.7706557689368727E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7157854947061526E+01   6.3045020412821408E+01   7.5071617483007003E-01
       7  3.4611821026508186E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923085E-01   5.0000000000000000E+01   4.7736824660105651E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7157336735707847E+01   6.3043817422178932E+01   7.5072080075105407E-01
       8  3.5493425648192777E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923085E-01   5.0000000000000000E+01   4.7763816485558622E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7156874615939902E+01   6.3042744644146190E+01   7.5072492609625219E-01
       9  3.6375030269877368E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923079E-01   5.0000000000000000E+01   4.7787813146522943E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7156463788781895E+01   6.3041790938243693E+01   7.5072859366084843E-01
      10  3.9094021039917215E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923079E-01   5.0000000000000000E+01   4.7845034181208076E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7155484204517929E+01   6.3039516903345188E+01   7.5073733908624452E-01
      11  4.1813011809957058E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923079E-01   5.0000000000000000E+01   4.7882748650225973E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7154838597712384E+01   6.3038018173260888E+01   7.5074310318238480E-01
      12  4.4398241619070766E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923074E-01   5.0000000000000000E+01   4.7905096103356936E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7154456062257076E+01   6.3037130144525356E+01   7.5074651864848141E-01
      13  4.6983471428184474E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923074E-01   5.0000000000000000E+01   4.7919083679883085E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7154216633568339E+01   6.3036574327926495E+01   7.5074865643162558E-01
      14  4.9568701237298183E-12   5.0000000000000000E+00   1.0000000000000000E+09   4.3076923076923079E-01   5.0000000000000000E+01   4.7928077786413986E-04   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000000E-99   0.0000000000000000E+00   2.7154062681528647E+01   6.3036216939262928E+01   7.5075003103913474E-01
